Type1,regionExp_response_3.rt,regionExp_response_4.rt,Type2,regionExp_response_3.rt,regionExp_response_4.rt,OmS_3,OmS_4,OmS_4minus3,Participant
O,0.329596996,0.511933088,S,1.548949003,0.463088989,-1.219352007,0.048844099,1.268196106,
O,0.478466988,0.578510046,S,1.832985878,0.778743029,-1.35451889,-0.200232983,1.154285907,
O,0.612068892,0.66209507,S,0.460432053,0.563422918,0.151636839,0.098672152,-0.052964687,
O,0.480245113,0.461790085,S,0.36153388,0.31089592,0.118711233,0.150894165,0.032182932,
O,0.779020071,0.562478065,S,0.428723097,0.78085804,0.350296974,-0.218379975,-0.568676949,
O,0.446475983,0.394933939,S,0.361541986,0.363001823,0.084933997,0.031932116,-0.053001881,
O,0.595118046,0.595461845,S,0.562299967,0.42957592,0.032818079,0.165885925,0.133067846,
O,0.463406801,0.52876997,S,0.52875495,0.511987925,-0.065348149,0.016782045,0.082130194,
O,0.530009985,0.462193012,S,0.713135004,0.4798069,-0.183125019,-0.017613888,0.165511131,
O,0.34642601,0.36143899,S,0.557811975,0.495409012,-0.211385965,-0.133970022,0.077415943,
O,0.513219118,0.679473877,S,0.462615013,0.59561801,0.050604105,0.083855867,0.033251762,
O,0.545106173,0.545545101,S,0.362169981,1.91775012,0.182936192,-1.372205019,-1.555141211,
O,0.780633926,0.528223991,S,0.477830887,0.564301968,0.302803039,-0.036077977,-0.338881016,
O,0.981449842,0.545635939,S,0.394435883,0.697773933,0.587013959,-0.152137994,-0.739151953,
O,0.679745913,1.314751863,S,0.328475952,0.579201937,0.351269961,0.735549926,0.384279965,
O,0.396012068,0.5286901,S,1.464654922,0.778896093,-1.068642854,-0.250205993,0.818436861,
O,0.695948839,0.495031118,S,0.51163888,0.413040161,0.184309959,0.081990957,-0.102319002,
O,0.578495026,0.462138176,S,0.428327084,0.446051836,0.150167942,0.01608634,-0.134081602,
O,0.51273489,0.478495121,S,0.528552771,0.361823797,-0.015817881,0.116671324,0.132489205,
O,1.397324085,0.49472785,S,0.595244169,0.578765869,0.802079916,-0.084038019,-0.886117935,
O,1.095688105,0.659865141,S,0.678568125,0.747433186,0.41711998,-0.087568045,-0.504688025,
O,1.548933983,0.49506712,S,0.628829002,0.828243017,0.920104981,-0.333175897,-1.253280878,
O,0.479789972,0.679219007,S,1.113822937,0.595574856,-0.634032965,0.083644151,0.717677116,
O,0.831013918,0.796154976,S,0.428174019,0.396131992,0.402839899,0.400022984,-0.002816915,
O,0.628908873,0.72956109,S,0.846077919,1.399230003,-0.217169046,-0.669668913,-0.452499867,
O,3.121352911,0.862904072,S,1.198045969,0.980308056,1.923306942,-0.117403984,-2.040710926,
O,1.046867847,0.712536097,S,0.862901926,0.712710857,0.183965921,-0.00017476,-0.184140681,
O,0.495831966,0.529157877,S,0.578318834,0.428531885,-0.082486868,0.100625992,0.18311286,
O,0.978288889,0.494897842,S,0.461731911,0.413109779,0.516556978,0.081788063,-0.434768915,
O,0.311685085,0.427935123,S,0.444566011,2.014714003,-0.132880926,-1.58677888,-1.453897954,
O,0.394636869,0.67957902,S,0.361027956,0.579803944,0.033608913,0.099775076,0.066166163,
O,0.480033875,0.444619179,S,0.395185947,0.428345203,0.084847928,0.016273976,-0.068573952,
O,0.379611969,0.44306016,S,0.545127153,0.446820021,-0.165515184,-0.003759861,0.161755323,
O,0.279201984,0.511438131,S,0.545482159,0.379387856,-0.266280175,0.132050275,0.39833045,
O,0.478309155,0.545405865,S,0.377887964,0.344687939,0.100421191,0.200717926,0.100296735,
O,0.729094982,0.194431067,S,0.79635191,0.51227808,-0.067256928,-0.317847013,-0.250590085,
O,0.462054014,0.963522911,S,0.378467083,0.645637035,0.083586931,0.317885876,0.234298945,
O,0.396417856,0.561573982,S,0.361059189,0.663581848,0.035358667,-0.102007866,-0.137366533,
O,0.428061962,0.528652906,S,0.36191082,0.445193052,0.066151142,0.083459854,0.017308712,
O,0.327477932,0.344193935,S,0.41140008,0.344619989,-0.083922148,-0.000426054,0.083496094,
O,0.964465857,0.478085995,S,0.796715021,0.42798996,0.167750836,0.050096035,-0.117654801,
O,0.662861109,0.729219913,S,0.913832188,0.93016696,-0.250971079,-0.200947047,0.050024032,
O,1.097844839,0.795991182,S,1.41463995,0.911720037,-0.316795111,-0.115728855,0.201066256,
O,0.596498013,0.646174908,S,1.180901051,0.712634087,-0.584403038,-0.066459179,0.517943859,
O,0.779499054,1.63164115,S,0.562367916,0.59394908,0.217131138,1.03769207,0.820560932,
O,1.012090921,0.545264006,S,0.428215027,0.512776852,0.583875894,0.032487154,-0.55138874,
O,0.411766052,0.478501081,S,0.71231699,0.664335012,-0.300550938,-0.185833931,0.114717007,
O,0.47872591,0.177329063,S,0.344467163,0.079030991,0.134258747,0.098298072,-0.035960675,
O,0.780636787,0.662984848,S,0.662271023,0.746196985,0.118365764,-0.083212137,-0.201577901,
O,0.627575874,0.545202971,S,1.06339407,0.496781111,-0.435818196,0.04842186,0.484240056,
O,0.462153912,0.445091963,S,1.565613031,1.478648901,-1.103459119,-1.033556938,0.069902181,
O,0.712386131,1.766381025,S,0.66224885,0.747029066,0.050137281,1.019351959,0.969214678,
O,0.51214695,0.394495964,S,0.428780079,0.747251987,0.083366871,-0.352756023,-0.436122894,
O,0.67919302,0.745990992,S,0.311561823,0.311532021,0.367631197,0.434458971,0.066827774,
O,0.56327796,2.066610098,S,0.377785921,0.580412865,0.185492039,1.486197233,1.300705194,
O,0.292808056,0.512402058,S,0.328116179,0.428504944,-0.035308123,0.083897114,0.119205237,
O,0.396723032,0.394546032,S,0.427552938,0.762830973,-0.030829906,-0.368284941,-0.337455035,
O,0.664058924,0.795929909,S,0.378544092,0.762502909,0.285514832,0.033427,-0.252087832,
O,0.345445156,0.562464952,S,0.425715923,0.563169956,-0.080270767,-0.000705004,0.079565763,
O,0.362904072,0.327937126,S,0.361464024,0.262140036,0.001440048,0.06579709,0.064357042,
O,0.277599812,0.261367083,S,0.194078922,0.211021185,0.08352089,0.050345898,-0.033174992,
O,0.296053886,0.278013945,S,0.260839939,0.259844065,0.035213947,0.01816988,-0.017044067,
O,0.276981115,0.244572163,S,0.311563015,0.294418812,-0.0345819,-0.049846649,-0.015264749,
O,0.294698,0.295083046,S,0.390753984,0.39497304,-0.096055984,-0.099889994,-0.00383401,
O,0.31280899,0.395048857,S,0.361740828,0.293209076,-0.048931838,0.101839781,0.150771619,
O,0.864365101,0.545171022,S,0.311578035,0.529002905,0.552787066,0.016168117,-0.536618949,
O,0.361492872,0.360504866,S,0.361562014,8.805657864,-6.91E-05,-8.445152998,-8.445083856,
O,0.545168161,0.328362942,S,0.327945948,0.663648844,0.217222213,-0.335285902,-0.552508115,
O,1.028429985,0.528560162,S,1.030001163,0.39610815,-0.001571178,0.132452012,0.13402319,
O,0.413275003,0.461271048,S,0.34517312,1.014849901,0.068101883,-0.553578853,-0.621680736,
O,0.697990179,0.311563969,S,0.579214096,0.830848932,0.118776083,-0.519284963,-0.638061046,
O,0.698015928,0.445060968,S,0.763460875,0.346781969,-0.065444947,0.098278999,0.163723946,
O,0.83002615,0.596237898,S,0.629763126,1.451041222,0.200263024,-0.854803324,-1.055066348,
O,0.880831003,1.04786706,S,0.311420918,0.763974905,0.569410085,0.283892155,-0.28551793,
O,0.614197969,0.897605896,S,0.36196208,0.662703037,0.252235889,0.234902859,-0.01733303,
O,0.645407915,1.349383116,S,0.529531002,0.495182991,0.115876913,0.854200125,0.738323212,
O,1.016011,0.461925983,S,1.516180038,0.396579027,-0.500169038,0.065346956,0.565515994,
O,1.465947151,0.595897913,S,0.076023102,2.204356909,1.389924049,-1.608458996,-2.998383045,
O,0.864937067,0.713248968,S,0.395386219,0.714828014,0.469550848,-0.001579046,-0.471129894,
O,0.379682064,0.361866951,S,0.763481855,1.433908939,-0.383799791,-1.072041988,-0.688242197,
O,1.281813145,0.679479837,S,0.746265173,2.721644878,0.535547972,-2.042165041,-2.577713013,
O,0.84881711,2.470297813,S,0.524085999,3.25932312,0.324731111,-0.789025307,-1.113756418,
O,0.44529295,0.495919228,S,0.562905073,2.469726086,-0.117612123,-1.973806858,-1.856194735,
O,0.681234121,0.913753033,S,0.445474148,0.46350193,0.235759973,0.450251103,0.21449113,
O,0.679578066,0.41218996,S,0.411982059,1.451155901,0.267596007,-1.038965941,-1.306561948,
O,0.763756037,0.7300179,S,0.361981153,0.37823081,0.401774884,0.35178709,-0.049987794,
O,0.445696115,0.445436001,S,0.39517808,0.361593008,0.050518035,0.083842993,0.033324958,
O,0.664433002,0.41197896,S,0.411262989,0.377912045,0.253170013,0.034066915,-0.219103098,
O,0.396890163,0.39530921,S,0.36158514,0.429824114,0.035305023,-0.034514904,-0.069819927,
O,0.629695892,0.629045963,S,0.378376961,0.379062891,0.251318931,0.249983072,-0.001335859,
O,3.120876074,0.546076059,S,1.013725042,4.292034864,2.107151032,-3.745958805,-5.853109837,
O,0.496556997,0.679362059,S,0.478522062,1.849807024,0.018034935,-1.170444965,-1.1884799,
O,0.461499929,0.445213079,S,0.495288134,13.83569598,-0.033788205,-13.3904829,-13.3566947,
O,0.396117926,0.913103819,S,0.578293085,1.433058977,-0.182175159,-0.519955158,-0.337779999,
O,0.663141966,0.561927795,S,0.695519924,2.752253056,-0.032377958,-2.190325261,-2.157947303,
O,1.009861946,0.311384916,S,1.013823032,0.657781124,-0.003961086,-0.346396208,-0.342435122,
O,0.24387598,0.528822899,S,0.39456296,0.345954895,-0.15068698,0.182868004,0.333554984,
O,0.844388008,0.729165077,S,0.394466162,0.495669127,0.449921846,0.23349595,-0.216425896,
O,0.429407835,0.812824011,S,0.261160851,0.279111862,0.168246984,0.533712149,0.365465165,
O,0.643497229,0.512044907,S,0.427863836,1.14586401,0.215633393,-0.633819103,-0.849452496,
O,0.478141069,0.49545598,S,1.263602018,0.797664881,-0.785460949,-0.302208901,0.483252048,
O,0.597146034,0.812865019,S,0.512016058,0.65831399,0.085129976,0.154551029,0.069421053,
O,0.260735989,0.445364952,S,0.378760099,0.39409399,-0.11802411,0.051270962,0.169295072,
O,0.496010065,0.394936085,S,0.261486053,0.295981169,0.234524012,0.098954916,-0.135569096,
O,0.396054983,0.377922058,S,0.428457975,0.394551992,-0.032402992,-0.016629934,0.015773058,
O,0.295834064,0.343861103,S,0.812698126,0.310977221,-0.516864062,0.032883882,0.549747944,
O,0.293540001,0.445026159,S,0.393345833,0.663753986,-0.099805832,-0.218727827,-0.118921995,
O,0.295467854,0.34514308,S,0.847151041,0.931237936,-0.551683187,-0.586094856,-0.034411669,
O,0.47863102,0.62936902,S,0.662565947,0.413021088,-0.183934927,0.216347932,0.400282859,
O,0.814373016,0.445099831,S,0.328263044,0.329627037,0.486109972,0.115472794,-0.370637178,
O,1.014410019,1.211688995,S,3.106435061,3.308295965,-2.092025042,-2.09660697,-0.004581928,
O,2.503703833,2.303573132,S,0.680007935,0.530318022,1.823695898,1.77325511,-0.050440788,
O,2.60579896,2.470212936,S,0.462517977,0.612977028,2.143280983,1.857235908,-0.286045075,
O,5.250096083,2.336967945,S,0.428367138,0.362208843,4.821728945,1.974759102,-2.846969843,
O,1.266682148,0.462265015,S,0.39487505,0.647715092,0.871807098,-0.185450077,-1.057257175,
O,0.447286129,0.59572196,S,0.445499897,0.697977066,0.001786232,-0.102255106,-0.104041338,
O,0.17909193,0.194742918,S,0.178086996,0.210381985,0.001004934,-0.015639067,-0.016644001,
O,0.176898003,0.1608181,S,0.210954905,0.195848942,-0.034056902,-0.035030842,-0.00097394,
O,0.212324142,0.210835934,S,0.177769899,0.179083824,0.034554243,0.03175211,-0.002802133,
O,0.194452047,0.207808971,S,0.243983984,0.194355965,-0.049531937,0.013453006,0.062984943,
O,0.827741146,0.478487968,S,2.551460981,0.694578171,-1.723719835,-0.216090203,1.507629632,
O,0.978698015,0.946663141,S,0.561659813,0.477259874,0.417038202,0.469403267,0.052365065,
O,0.445374012,0.445248127,S,1.364287853,0.58036685,-0.918913841,-0.135118723,0.783795118,
O,2.35077095,0.37813282,S,0.46198988,0.37775898,1.88878107,0.00037384,-1.88840723,
O,0.529021025,0.494851112,S,3.17001605,0.629940987,-2.640995025,-0.135089875,2.50590515,
O,0.47885108,0.411452055,S,1.113809109,1.048300982,-0.634958029,-0.636848927,-0.001890898,
O,1.048111916,0.411941051,S,0.545709133,0.611665964,0.502402783,-0.199724913,-0.702127696,
O,0.496398926,0.495573997,S,0.478860855,0.327238798,0.017538071,0.168335199,0.150797128,
O,0.7310462,0.712705851,S,0.445264101,0.496834993,0.285782099,0.215870858,-0.069911241,
O,0.396262884,0.461585999,S,5.37647891,0.545351982,-4.980216026,-0.083765983,4.896450043,
O,0.612020969,0.679454088,S,0.462193966,0.644630909,0.149827003,0.034823179,-0.115003824,
O,0.696883917,0.428606033,S,0.559261084,1.098253012,0.137622833,-0.669646979,-0.807269812,
O,0.580322981,0.411506891,S,0.428171873,0.479977846,0.152151108,-0.068470955,-0.220622063,
O,0.630255222,0.546015024,S,0.628834009,0.547033072,0.001421213,-0.001018048,-0.002439261,
O,0.444525003,0.39515996,S,0.444682121,0.428316116,-0.000157118,-0.033156156,-0.032999038,
O,0.445165873,0.411521912,S,0.49505496,0.580549955,-0.049889087,-0.169028043,-0.119138956,
O,0.513481855,0.511842012,S,0.42854023,0.512995958,0.084941625,-0.001153946,-0.086095571,
O,0.728793859,0.54540801,S,0.511945009,0.612241983,0.21684885,-0.066833973,-0.283682823,
O,0.479790926,0.394212008,S,0.512182951,0.594971895,-0.032392025,-0.200759887,-0.168367862,
O,0.463505983,0.511043787,S,0.378237963,0.396519899,0.08526802,0.114523888,0.029255868,
O,0.446488857,0.478605986,S,1.90008688,2.002297878,-1.453598023,-1.523691892,-0.070093869,
O,0.361695051,0.478871822,S,0.395305872,0.930495977,-0.033610821,-0.451624155,-0.418013334,
O,2.620277882,1.063889027,S,0.92986393,0.647367954,1.690413952,0.416521073,-1.273892879,
O,0.545630932,0.445500851,S,0.395203114,1.783648968,0.150427818,-1.338148117,-1.488575935,
O,0.89696312,2.435823917,S,0.662801981,0.460551977,0.234161139,1.97527194,1.741110801,
O,1.400166035,0.779999018,S,0.395025969,0.395225048,1.005140066,0.38477397,-0.620366096,
O,0.443940878,0.629194975,S,1.482623816,0.727971077,-1.038682938,-0.098776102,0.939906836,
O,0.426661015,1.381574869,S,0.362079859,0.446543932,0.064581156,0.935030937,0.870449781,
O,0.596972942,0.462110996,S,0.863350153,1.081065178,-0.266377211,-0.618954182,-0.352576971,
O,0.463282108,0.361778975,S,2.067475796,0.597699165,-1.604193688,-0.23592019,1.368273498,
O,1.414514065,2.518915176,S,0.87982893,0.696923018,0.534685135,1.821992158,1.287307023,
O,0.645419836,0.51227212,S,0.428739071,0.546496868,0.216680765,-0.034224748,-0.250905513,
O,0.396008968,0.478811979,S,2.234302998,1.080487967,-1.83829403,-0.601675988,1.236618042,
O,0.611680031,0.628386021,S,0.528591871,1.214088917,0.08308816,-0.585702896,-0.668791056,
O,0.796158075,0.628758907,S,1.714907169,0.664169073,-0.918749094,-0.035410166,0.883338928,
O,4.525835991,1.047102213,S,0.912919044,0.759786129,3.612916947,0.287316084,-3.325600863,
O,0.729216814,0.561947823,S,0.552273035,5.237300158,0.176943779,-4.675352335,-4.852296114,
O,1.332979918,0.578914165,S,0.444895983,0.444651127,0.888083935,0.134263038,-0.753820897,
O,0.613763094,0.678757906,S,7.28702116,0.73677516,-6.673258066,-0.058017254,6.615240812,
O,1.248149872,0.729159832,S,0.411531925,1.146553993,0.836617947,-0.417394161,-1.254012108,
O,1.165323973,1.014544964,S,0.596576929,1.015828848,0.568747044,-0.001283884,-0.570030928,
O,1.064074993,3.207112074,S,1.248860121,0.815370083,-0.184785128,2.391741991,2.576527119,
O,1.265714884,0.762733936,S,1.014353991,0.679898024,0.251360893,0.082835912,-0.168524981,
O,0.178746939,0.16156888,S,1.700373888,0.781692028,-1.521626949,-0.620123148,0.901503801,
O,0.178179979,0.211186886,S,0.194412947,0.210876942,-0.016232968,0.000309944,0.016542912,
O,0.178948164,0.194642067,S,0.177621126,0.143694878,0.001327038,0.050947189,0.049620151,
O,0.296169043,0.227738142,S,0.194428921,0.194419146,0.101740122,0.033318996,-0.068421126,
O,0.212520123,0.311154127,S,0.194582939,0.311839819,0.017937184,-0.000685692,-0.018622876,
O,0.144239902,0.428295851,S,0.361415148,0.311397076,-0.217175246,0.116898775,0.334074021,
O,0.244409084,0.227874994,S,0.21153307,0.1623981,0.032876014,0.065476894,0.03260088,
O,0.329682112,0.479506016,S,0.596543074,0.547443867,-0.266860962,-0.067937851,0.198923111,
O,0.578909874,0.562759161,S,0.378811121,0.376232862,0.200098753,0.186526299,-0.013572454,
O,0.528864145,1.349771023,S,0.662644863,0.429141998,-0.133780718,0.920629025,1.054409743,
O,0.781497955,1.181883812,S,0.361680984,0.344809055,0.419816971,0.837074757,0.417257786,
O,0.396825075,0.377954006,S,0.495251894,0.428515196,-0.098426819,-0.05056119,0.047865629,
O,0.429773092,0.412233114,S,0.495680094,0.647964001,-0.065907002,-0.235730887,-0.169823885,
O,0.930779934,0.546031952,S,0.412595034,0.411782026,0.5181849,0.134249926,-0.383934974,
O,0.41119504,0.445223093,S,0.42892313,0.41314292,-0.01772809,0.032080173,0.049808263,
O,0.630700111,0.528525114,S,0.997678041,0.831737995,-0.36697793,-0.303212881,0.063765049,
O,0.430160046,0.428474903,S,0.696737051,0.781081915,-0.266577005,-0.352607012,-0.086030007,
O,0.413190842,2.45409584,S,0.512018919,0.562314034,-0.098828077,1.891781806,1.990609883,
O,0.514352083,0.49545908,S,0.445943117,0.714923859,0.068408966,-0.219464779,-0.287873745,
O,1.39907217,0.594443083,S,0.495982885,0.529077053,0.903089285,0.06536603,-0.837723255,
O,0.480157852,0.362160921,S,0.611011982,0.460682154,-0.13085413,-0.098521233,0.032332897,
O,0.395524025,0.528633118,S,0.361809015,0.497404814,0.03371501,0.031228304,-0.002486706,
O,0.346755028,0.545725107,S,0.311961889,0.41308403,0.034793139,0.132641077,0.097847938,
O,0.696938992,0.729804993,S,0.445683956,2.789664984,0.251255036,-2.059859991,-2.311115027,
O,0.413541079,0.344856977,S,0.445296049,1.064391851,-0.03175497,-0.719534874,-0.687779904,
O,0.295924187,0.26112318,S,0.328689098,0.395395994,-0.032764911,-0.134272814,-0.101507903,
O,0.41156292,0.428505182,S,0.311728001,0.614469051,0.099834919,-0.185963869,-0.285798788,
O,0.378264904,2.267860174,S,0.539066076,1.884383917,-0.160801172,0.383476257,0.544277429,
O,0.779144049,0.495079994,S,0.628180027,1.567240953,0.150964022,-1.072160959,-1.223124981,
O,2.467632055,0.64602685,S,0.394719839,0.595643997,2.072912216,0.050382853,-2.022529363,
O,0.412702084,0.445193052,S,0.545310974,0.712594986,-0.13260889,-0.267401934,-0.134793044,
O,0.946288109,0.394672871,S,0.478271961,0.529047966,0.468016148,-0.134375095,-0.602391243,
O,0.847683907,0.462317944,S,0.862810135,0.427994967,-0.015126228,0.034322977,0.049449205,
O,1.750856161,0.545301914,S,0.629930973,0.378917933,1.120925188,0.166383981,-0.954541207,
O,0.329536915,0.528306961,S,0.562258005,1.115162849,-0.23272109,-0.586855888,-0.354134798,
O,0.445135117,0.545081854,S,0.494935989,0.797496796,-0.049800872,-0.252414942,-0.20261407,
O,0.580110073,0.579007864,S,0.612133026,0.764477015,-0.032022953,-0.185469151,-0.153446198,
O,0.445036173,1.632601023,S,0.411730051,0.595495939,0.033306122,1.037105084,1.003798962,
O,0.678529024,1.08022213,S,0.260598898,0.363012075,0.417930126,0.717210055,0.299279929,
O,0.478713036,0.578562021,S,0.428344965,0.445276976,0.050368071,0.133285045,0.082916974,
O,0.312896967,0.561728954,S,0.846446037,6.630890131,-0.53354907,-6.069161177,-5.535612107,
O,0.44609499,0.478430033,S,0.294261932,0.578865767,0.151833058,-0.100435734,-0.252268792,
O,0.661938906,0.411719084,S,6.48010397,0.395164967,-5.818165064,0.016554117,5.834719181,
O,0.341531992,0.444443941,S,0.41145277,0.445998907,-0.069920778,-0.001554966,0.068365812,
O,0.341620922,0.579062939,S,0.662353992,0.71369791,-0.32073307,-0.134634971,0.186098099,
O,0.410998106,0.929807186,S,0.278249979,0.42940712,0.132748127,0.500400066,0.367651939,
O,0.578495979,0.424017191,S,0.327459097,0.545361042,0.251036882,-0.121343851,-0.372380733,
O,0.328047991,0.512920141,S,0.177911997,0.229083061,0.150135994,0.28383708,0.133701086,
O,0.279533148,0.361953974,S,0.244257927,0.196419954,0.035275221,0.16553402,0.130258799,
O,1.568655968,0.512354136,S,0.278180122,0.329504013,1.290475846,0.182850123,-1.107625723,
O,0.595762968,2.972564936,S,0.345233917,2.754819155,0.250529051,0.217745781,-0.03278327,
O,0.194746971,0.160785198,S,0.361917019,0.363642931,-0.167170048,-0.202857733,-0.035687685,
O,0.296010017,0.412213087,S,0.412400007,0.329694033,-0.11638999,0.082519054,0.198909044,
O,0.442703962,2.35374999,S,0.412022114,0.411900043,0.030681848,1.941849947,1.911168099,
O,0.294615984,0.412059069,S,0.429105997,0.328109026,-0.134490013,0.083950043,0.218440056,
O,0.37978816,2.135802984,S,0.311723948,0.294691801,0.068064212,1.841111183,1.773046971,
O,0.329504013,0.361041069,S,0.746799946,0.848396063,-0.417295933,-0.487354994,-0.070059061,
O,2.101633072,1.968015909,S,0.881361008,0.863847971,1.220272064,1.104167938,-0.116104126,
O,2.438140869,0.611339092,S,0.813538074,3.007283926,1.624602795,-2.395944834,-4.020547629,
O,2.939478874,0.545218945,S,0.294893026,3.340406179,2.644585848,-2.795187234,-5.439773082,
O,0.463451147,0.713402033,S,0.612952948,1.315150023,-0.149501801,-0.60174799,-0.452246189,
O,2.254767895,0.562461138,S,0.395319939,3.526594877,1.859447956,-2.964133739,-4.823581695,
O,1.181540012,0.595875978,S,1.181632996,2.689112902,-9.30E-05,-2.093236924,-2.09314394,
O,0.547158003,1.934714079,S,0.611171961,0.39687109,-0.064013958,1.537842989,1.601856947,
O,0.679877996,0.478536129,S,1.332244873,2.672953129,-0.652366877,-2.194417,-1.542050123,
O,0.514565945,2.219244957,S,0.997761011,2.319008827,-0.483195066,-0.09976387,0.383431196,
O,2.036649942,1.014468193,S,0.395385027,2.304331064,1.641264915,-1.289862871,-2.931127786,
O,0.261249781,0.896542072,S,0.210067987,1.149330139,0.051181794,-0.252788067,-0.303969861,
O,1.382421017,1.431632996,S,1.548520088,0.998323917,-0.166099071,0.433309079,0.59940815,
O,1.265264988,0.929766178,S,0.561530113,0.411990881,0.703734875,0.517775297,-0.185959578,
O,0.429921865,0.444899082,S,0.545495033,0.328347206,-0.115573168,0.116551876,0.232125044,
O,1.732600927,0.428164005,S,0.328002214,0.396265984,1.404598713,0.031898021,-1.372700692,
O,0.194041014,0.228060961,S,0.210204124,0.178843975,-0.01616311,0.049216986,0.065380096,
O,0.194977045,0.144222021,S,0.177344799,0.19570899,0.017632246,-0.051486969,-0.069119215,
O,0.243700027,0.228203058,S,0.144012928,0.243725061,0.099687099,-0.015522003,-0.115209102,
O,0.195474863,0.160462856,S,0.194175005,0.195702791,0.001299858,-0.035239935,-0.036539793,
O,0.157279015,0.294327974,S,0.244120121,0.210757971,-0.086841106,0.083570003,0.170411109,
