RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,R346,R8910,log_RC1_rt,log_RC2_rt,R3468910,log_R3468910,R3489,log_R3489,R34,log_R34,R89,log_R89
SS,S,S,5,17,22,43,main,1,0,0,0,mismatch2,1,0.394834042,0.475661993,3.17001605,0.629940987,0.496387959,0.363232136,3.253844023,0.461796045,0.478306055,0.346804857,0.446053982,0.820793867,n,1.197447777,2.59641459,2.677298451,3.501061461,2.799299867,2.695821238,2.560184265,3.512396731,2.664450209,2.679705879,2.540085171,2.649387421,2.914234103,4.163189173,1.286906957,3.619426145,3.109547149,5.45009613,3.736404163,4.740059137,3.67578376,3.799957037,3.579778686,0.9401021,2.973175023
SS,S,S,20,77,97,43,main,0,1,0,0,mismatch1,1,0.562443972,0.494475126,1.113809109,1.048300982,2.401118994,0.413405895,0.361603022,0.394382954,0.412010908,0.363065958,0.376354933,0.457020044,n,1.818587065,2.750079267,2.69414445,3.046810765,3.020485993,3.380413683,2.616376665,2.558232051,2.595918136,2.614908714,2.55998553,2.575597613,2.659935248,2.575515986,1.16945982,3.41086425,3.067985305,3.744975806,3.573449016,2.968503953,3.472537632,2.162110091,3.334877804,0.806393862,2.906547213
SS,S,S,13,49,62,43,main,1,0,0,0,mismatch2,1,0.49523592,0.608942986,0.545709133,0.611665964,0.579934835,0.413160086,0.411453962,0.394291878,0.396522999,0.563533068,1.113157034,0.605422974,n,2.472238064,2.694812137,2.784576632,2.736961222,2.786514315,2.763379196,2.616118359,2.614321249,2.595817831,2.598268382,2.750919405,3.046556435,2.782058897,1.570535183,1.354347945,3.19604767,3.131730253,2.924883128,3.466108517,1.948189974,3.289631304,1.157375097,3.063474134,0.790814877,2.898074831
SS,S,S,8,29,37,43,main,0,1,0,0,mismatch1,1,0.411962032,0.511502028,0.478860855,0.327238798,0.328720808,0.312896967,0.277328968,0.345000982,0.363073111,0.312744856,0.346208096,0.423384905,n,1.321166992,2.614857192,2.70884736,2.680209337,2.514864789,2.516827196,2.495401353,2.442995236,2.537820331,2.559994086,2.495190175,2.53933722,2.62673537,1.11899662,1.020818949,3.048828775,3.008948723,2.139815569,3.330376343,1.514173746,3.180175712,0.806099653,2.906388734,0.708074093,2.850078705
SS,S,S,4,13,17,43,main,0,1,0,0,mismatch2,1,5.026104927,0.51109004,0.445264101,0.496834993,0.511718988,3.038089037,0.495424986,0.477906942,0.445144892,0.413195133,0.428131104,0.407471895,n,1.311259985,3.701231551,2.708497418,2.648617682,2.696212176,2.709031532,3.482600498,2.694977906,2.679343339,2.648501394,2.616155197,2.631576781,2.610097659,3.980188131,1.336246967,3.5999036,3.125886732,5.316435098,3.725620516,1.865150928,3.270713981,0.942099094,2.974096586,0.923051834,2.96522609
SS,S,S,12,45,57,43,main,0,1,0,0,mismatch1,1,1.430583,0.746037006,5.37647891,0.545351982,0.628522873,0.496786833,0.44451499,0.579026937,0.643762112,0.663758039,1.265581846,0.456973076,n,2.452820063,3.15551306,2.872760371,3.730497947,2.736676896,2.798321087,2.696170077,2.647886411,2.762698768,2.808725413,2.822009794,3.102290237,2.659890613,6.418617725,1.886547088,3.807441511,3.27566765,8.305164813,3.919348255,7.144619941,3.853979131,5.921830892,3.772456001,1.222789049,3.087351541
OO,O,O,13,50,63,44,main,0,1,0,0,mismatch2,1,0.913143873,0.876574993,0.964896917,0.628924847,0.496917009,0.446130037,0.729699135,0.596672058,0.578922033,0.496675014,1.79975915,0.540815115,n,3.075161934,2.960539209,2.942789077,2.984480919,2.798598753,2.696283862,2.649461464,2.863143831,2.7757357,2.762620079,2.696072313,3.25521439,2.733048821,2.039951801,1.672269105,3.309619906,3.223306166,3.712220906,3.569633812,2.769415855,3.442388174,1.593821764,3.202439753,1.175594091,3.070257394
OO,O,O,15,58,73,44,main,0,0,0,1,mismatch1,1,0.461905003,0.525625944,1.282385111,0.62912488,0.5939641,0.513594866,0.728157043,0.629184008,0.997164965,0.576876879,0.829529047,0.675117016,n,3.793118954,2.664552666,2.720676793,3.108018467,2.798736861,2.773760196,2.710620674,2.862225055,2.798777676,2.998767011,2.761083133,2.918831598,2.829379054,2.425104857,2.203225852,3.384730521,3.343059019,4.628330709,3.665424383,3.537858964,3.548740516,1.911509991,3.281376572,1.626348973,3.21121374
OO,O,O,7,26,33,44,main,0,0,0,1,mismatch1,1,0.411595821,0.47578001,0.862857819,0.645612955,0.560976028,0.530352116,0.477438927,1.330971003,0.829315901,0.446880102,0.446577072,0.524051905,n,2.239681005,2.614470957,2.677406191,2.935939239,2.809972236,2.748944303,2.724564306,2.678917825,3.124168594,2.918719992,2.650191017,2.649896422,2.719374304,2.03882289,2.607167006,3.309379501,3.416168851,4.645989896,3.667078261,3.668757678,3.564519027,1.508470774,3.1785369,2.160286904,3.334511433
OO,O,O,9,34,43,44,main,0,1,0,0,mismatch2,1,0.428056002,0.473744869,0.779289961,0.9800179,0.463215828,0.479953051,0.745899916,0.662770033,1.665381908,0.463638067,0.396151066,0.608038187,n,2.172578096,2.631500591,2.675544519,2.891699082,2.991234008,2.665783391,2.681198757,2.872680558,2.821362864,3.221513842,2.666179087,2.597860829,2.783930855,2.239260912,2.791790008,3.350104699,3.445882749,5.03105092,3.701658713,4.087459802,3.611453495,1.759307861,3.245341843,2.328151941,3.36701132
OO,O,O,3,10,13,44,main,0,0,0,1,mismatch1,1,0.427875042,0.408833027,0.445120096,0.440249205,0.443766832,0.430150032,0.444239855,0.496454954,0.395400047,0.38003087,0.379154921,0.52448082,n,2.237059116,2.631316955,2.611545972,2.648477202,2.64369858,2.647154839,2.63361996,2.647617519,2.695879849,2.597036717,2.579818876,2.578816697,2.719729611,1.315519333,1.271885871,3.119097235,3.104448143,2.587405204,3.412864447,1.777224302,3.249742243,0.885369301,2.947124459,0.891855001,2.950294252
OO,O,O,17,66,83,44,main,0,1,0,0,mismatch2,1,0.462651968,0.441634178,0.428456068,0.461775064,0.480245113,0.430164099,0.427937984,0.412998915,0.478306055,0.430129051,0.411256075,0.507692099,n,1.605537891,2.665254414,2.645062676,2.631906298,2.664430477,2.681462954,2.633634162,2.631380836,2.615948911,2.679705879,2.633598776,2.614112326,2.705600405,1.320395231,1.321434021,3.120703947,3.121045484,2.641829252,3.421904745,1.781536102,3.250794628,0.890231132,2.949502778,0.89130497,2.950026328
OO,O,O,11,42,53,44,main,0,0,0,1,mismatch1,1,0.495018005,0.44238019,0.563299179,0.445124865,0.47705102,0.458842993,0.460345984,0.496694803,0.428400993,0.446931124,0.44631815,0.457012892,n,3.352566957,2.694620996,2.645795671,2.750739118,2.648481855,2.678564829,2.661664104,2.663084359,2.696089616,2.631850469,2.6502406,2.649644548,2.659928451,1.467267037,1.37202692,3.166509161,3.137362633,2.839293957,3.453210358,1.93351984,3.286348633,1.008424044,3.003643192,0.925095796,2.966186707
OO,O,O,1,2,3,44,main,0,1,0,0,match,1,0.495102167,0.609361887,0.647162914,0.49529314,0.446610928,0.413269997,0.645739079,0.479713202,0.42859602,0.413365126,1.466746807,0.507138014,y,2.183808088,2.694694827,2.784875287,2.811013622,2.694862313,2.649929345,2.616233877,2.81005707,2.680981671,2.632048134,2.616333834,3.166355151,2.705126166,1.555726051,1.321674348,3.191933124,3.121124461,2.877400399,3.459000299,2.050765276,3.311915955,1.142456054,3.057839503,0.908309222,2.958233724
OO,O,O,5,18,23,44,main,0,1,0,0,match,1,0.411261082,0.475821018,0.596896887,0.545035124,0.563617945,0.546831131,0.528666019,0.695732117,0.695946932,0.379974127,0.446650028,0.591057062,y,2.07228303,2.614117614,2.677443622,2.775899314,2.736424491,2.750984812,2.737853231,2.723181396,2.842442052,2.842576125,2.579754026,2.649967366,2.771629411,1.688763142,1.771653176,3.227568742,3.248378707,3.460416318,3.539128351,2.53361106,3.403739946,1.141932011,3.057640247,1.391679049,3.143539089
OO,O,O,19,74,93,44,main,0,0,0,1,match,1,0.695832968,0.425107956,0.797763109,0.528498888,0.410135031,0.463295937,0.544543982,0.696880817,0.462126017,0.379863977,0.528759003,0.439917088,y,2.203289986,2.842505001,2.628499233,2.901873949,2.723044078,2.612926865,2.665858492,2.736032963,2.84315851,2.664760419,2.579628111,2.723257775,2.643370832,1.789557934,1.538870811,3.252745763,3.187202162,3.328428745,3.522239264,2.485268831,3.395373373,1.326261997,3.122629325,1.159006834,3.064085997
OS,O,S,7,28,35,44,main,0,1,0,0,mismatch1,1,0.427955151,0.492426872,0.612020969,0.679454088,0.759884834,0.430031061,0.42737484,0.361922979,0.47790885,0.43029809,0.546818972,0.574670076,n,2.705109835,2.631398258,2.692341745,2.786766302,2.832160116,2.880747777,2.633499826,2.630808951,2.558616158,2.679345073,2.633769418,2.737843574,2.759418583,1.721506118,1.270129919,3.23590857,3.103848146,2.991636037,3.475908756,2.131306886,3.328645988,1.291475057,3.111086023,0.839831829,2.92419233
OS,O,S,15,60,75,44,main,0,1,0,0,mismatch1,1,0.495061874,0.592945814,0.696883917,0.428606033,0.443395853,0.363447905,0.409698963,0.445597887,0.378055096,1.232528925,1.097221136,0.624989986,n,2.053262949,2.694659481,2.773015007,2.843160442,2.63205828,2.646791627,2.56044217,2.612464865,2.648943123,2.577555097,3.09079712,3.040294165,2.795873059,1.488937855,2.056181908,3.172876572,3.313061534,3.545119763,3.549630911,1.949142933,3.289843688,1.12548995,3.051341621,0.823652983,2.915744276
OS,O,S,11,44,55,44,main,0,1,0,0,mismatch1,1,0.495769024,0.47537899,0.580322981,0.411506891,0.427455187,0.430063963,0.427203894,0.57884407,0.396141052,0.380013943,0.412853003,0.490724087,n,1.633223057,2.695279388,2.677039984,2.763669769,2.614377112,2.630890591,2.633533053,2.630635203,2.762561588,2.597849851,2.579799532,2.615795448,2.690837376,1.421893835,1.354999065,3.152867171,3.131938996,2.7768929,3.44355913,1.966814994,3.29376351,0.991829872,2.996437184,0.974985122,2.988997989
OS,O,S,19,76,95,44,main,0,1,0,0,mismatch1,1,0.562129021,0.504498959,0.630255222,0.546015024,0.527055979,0.546902895,0.61143589,0.628632069,0.780592918,0.496949911,1.113694906,0.623950005,n,4.123790026,2.749836007,2.702860274,2.799516453,2.737204593,2.721856744,2.737910222,2.786350927,2.798396532,2.892424607,2.696312617,3.046766233,2.795149793,1.723173141,1.906174898,3.236328917,3.280162746,3.629348039,3.559828617,2.585495233,3.412543741,1.176270246,3.070507112,1.409224987,3.148980335
OS,O,S,3,12,15,44,main,0,1,0,0,mismatch1,1,0.561842918,0.442231894,0.444525003,0.39515996,0.443546057,0.446781874,0.460309029,0.428539991,0.463560104,0.429859877,0.429940939,0.456792831,n,1.583800793,2.749614911,2.645650061,2.647896194,2.596772933,2.646938723,2.650095545,2.663049494,2.631991356,2.666106052,2.63332691,2.633408801,2.659719279,1.286466837,1.321959972,3.109398595,3.121218305,2.608426809,3.416378655,1.731785058,3.238493988,0.839684963,2.924116376,0.892100095,2.950413586
OS,O,S,17,68,85,44,main,0,0,0,1,mismatch2,1,0.461105824,0.442203999,0.445165873,0.411521912,0.446308851,0.396409988,0.411559105,0.34470892,0.413187981,0.363376141,0.394104958,0.491017818,n,1.653854847,2.663800608,2.645622666,2.648521863,2.614392965,2.6496355,2.598144588,2.614432214,2.537452522,2.61614768,2.560356408,2.595611899,2.691097252,1.253097773,1.121273042,3.097984958,3.049711381,2.374370815,3.375548545,1.614584686,3.208060829,0.856687785,2.932822575,0.757896901,2.879610131
OS,O,S,1,4,5,44,main,0,0,0,1,match,1,0.47895813,0.508546829,0.513481855,0.511842012,0.42986393,0.430090904,0.495018959,0.411548853,0.496780872,0.446649075,1.617122173,0.703598022,y,2.011718988,2.68029755,2.706330951,2.710525101,2.70913593,2.633331005,2.633560258,2.694621833,2.614421396,2.696164865,2.649966439,3.208742832,2.84732461,1.455414771,1.3549788,3.162986778,3.1319325,2.810393571,3.448767143,1.933653592,3.286378674,1.025323867,3.010861067,0.908329725,2.958243527
OS,O,S,9,36,45,44,main,0,0,0,1,match,1,0.394288063,0.52542305,0.728793859,0.54540801,0.379276037,0.4299891,0.410871029,0.512308836,0.712393045,0.346633196,0.429449081,0.390325069,y,2.182204008,2.595813629,2.720509121,2.862604705,2.736721512,2.578955404,2.633457447,2.61370552,2.709531846,2.852719671,2.539870151,2.632911678,2.591426445,1.704190969,1.571335077,3.23151826,3.196268805,3.275526046,3.515281057,2.49890375,3.397749529,1.274201869,3.105238238,1.224701881,3.088030385
OS,O,S,5,20,25,44,main,0,0,0,1,match,1,0.478588104,0.391355038,0.479790926,0.394212008,0.479581118,0.44679904,0.477660894,0.662773848,0.461532831,0.4800179,0.580288887,0.406745195,y,2.06770587,2.679961899,2.592570929,2.68105203,2.595729849,2.680862076,2.650112231,2.679119687,2.821365364,2.6642026,2.681257433,2.763644254,2.609322431,1.320801974,1.604324579,3.120837709,3.205292237,2.925126553,3.46614466,1.998309613,3.300662778,0.874002934,2.941512891,1.124306679,3.050884791
OS,O,S,13,52,65,44,main,0,0,0,1,match,1,0.595500946,0.45905304,0.463505983,0.511043787,0.430485964,0.480195045,0.394886971,0.428710938,0.462603092,0.363910913,0.394587994,0.457481146,y,1.570197105,2.774882456,2.661862868,2.666055344,2.708458113,2.633958996,2.681417674,2.596472805,2.632164564,2.665208531,2.560995079,2.596143867,2.6603732,1.454744815,1.255224943,3.162786818,3.098721561,2.709969758,3.432964444,1.8658638,3.270879939,0.97454977,2.988804023,0.89131403,2.950030743
SO,S,O,8,31,39,44,main,0,0,0,1,mismatch2,1,0.49533391,0.444647789,0.479001999,2.00153017,0.562176943,0.479985952,0.512145042,0.730498075,0.561750174,0.59714222,1.583381176,0.892145157,n,2.588292837,2.69489806,2.648016137,2.680337326,3.301362141,2.74987303,2.681228527,2.709392973,2.863619076,2.749543216,2.776077778,3.199585478,2.950435522,2.960518121,1.889390469,3.471367724,3.27632172,4.84990859,3.685733553,3.772780418,3.576661529,2.480532169,3.394544864,1.292248249,3.111345952
SO,S,O,4,15,19,44,main,0,0,0,1,mismatch2,1,0.461570978,0.511558056,0.562541008,0.680773973,0.612434149,0.463315964,0.51245594,0.913389921,1.314494848,0.5636549,0.71386385,0.557896137,n,2.319313049,2.664238494,2.708894928,2.750154187,2.833002944,2.787059399,2.665877264,2.709656532,2.960656215,3.118758888,2.751013287,2.85361539,2.746553354,1.706630945,2.791539669,3.232139616,3.445843804,4.498170614,3.653035924,3.47119975,3.540479606,1.243314981,3.094581167,2.227884769,3.347892724
SO,S,O,16,63,79,44,main,0,0,0,1,mismatch2,1,0.411449194,0.461997032,0.411490917,0.762721062,0.394848824,0.380019903,0.411671162,0.714251995,0.545586824,0.981803894,1.648784876,0.524482965,n,5.417714119,2.614316216,2.664639186,2.614360253,2.882365739,2.596430849,2.579806343,2.614550445,2.853851462,2.736863874,2.99202475,3.217163995,2.719731387,1.554231882,2.241642713,3.191515813,3.350566393,3.795874595,3.579311856,2.434050798,3.386329638,1.174211979,3.069746507,1.259838819,3.100314986
SO,S,O,20,79,99,44,main,0,0,0,1,mismatch2,1,0.729716778,0.511687994,0.478541851,0.49635601,0.395138025,0.379750013,0.462371111,0.379441977,0.478355885,0.363525867,0.444746971,0.4072299,n,1.921502829,2.863154332,2.709005227,2.679919925,2.695793285,2.596748825,2.579497797,2.664990691,2.579145374,2.679751121,2.560535319,2.648112999,2.609839658,1.354647874,1.221323729,3.13182642,3.086830795,2.575971603,3.410941071,1.832695723,3.263090366,0.974897861,2.988959118,0.857797862,2.933384959
SO,S,O,12,47,59,44,main,0,0,0,1,mismatch2,1,0.76274085,0.795551062,0.595812082,0.478681087,0.411874056,0.396378994,0.461845875,0.595232964,0.495534897,0.362970829,0.379456997,0.440239906,n,2.136150122,2.882377006,2.90066806,2.775109306,2.680046269,2.614764437,2.598110631,2.664497069,2.774686974,2.695074244,2.559871723,2.579162565,2.643689407,1.470872163,1.45373869,3.167574929,3.162486349,2.924610853,3.466068087,2.16526103,3.33551026,1.074493169,3.031203659,1.090767861,3.037732333
SO,S,O,14,55,69,44,main,0,1,0,0,match,1,0.494486094,0.478587866,0.478515863,0.462860823,0.427248955,0.396425962,0.477699995,0.76455617,0.495496988,0.413088083,0.679526091,0.473874807,y,2.499698162,2.694154083,2.679961683,2.679896339,2.665450423,2.630681009,2.598162089,2.679155237,2.883409397,2.695041019,2.616042666,2.832206137,2.675663621,1.337802648,1.673141241,3.126392051,3.223532604,3.010943889,3.478702662,2.201429844,3.34270485,0.941376686,2.973763438,1.260053158,3.100388867
SO,S,O,18,71,89,44,main,0,1,0,0,match,1,0.411877155,0.440343857,0.579179049,0.429638147,0.360148907,0.3966012,0.444044113,0.428729057,0.495133162,0.363226175,0.344393969,0.440762043,y,2.369508982,2.614767704,2.643791942,2.762812843,2.633102835,2.556482101,2.598354024,2.647426117,2.632182919,2.694722015,2.560177137,2.537055538,2.644204187,1.405418396,1.287088394,3.147805634,3.109608374,2.69250679,3.430156807,1.932679415,3.286159821,1.008817196,3.003812476,0.923862219,2.965607207
SO,S,O,2,7,9,44,main,0,1,0,0,match,1,0.495345116,0.411846161,0.679383993,0.495378971,0.443375111,0.480638027,0.544847012,0.679062843,0.913547993,0.496609926,0.61390996,0.875224829,y,2.019243956,2.694907885,2.614735022,2.83211531,2.694937567,2.64677131,2.681818128,2.736274574,2.831909967,2.960731368,2.696015396,2.788104679,2.94211963,1.655400991,2.089220762,3.218903211,3.319984333,3.744621753,3.573407956,2.7673738,3.442067825,1.174762964,3.069950246,1.592610836,3.202109666
SO,S,O,6,23,29,44,main,0,1,0,0,match,1,0.579109192,0.411820889,0.478413105,0.411458015,0.376053095,0.313891888,0.327374935,0.312412024,0.612758875,0.279422998,0.379718065,0.540762901,y,2.220324039,2.762760458,2.614708372,2.679803068,2.614325527,2.575249167,2.496780092,2.515045425,2.49472774,2.78728961,2.446262148,2.579461259,2.733006889,1.203763008,1.204593897,3.080540993,3.080840659,2.408356905,3.381720847,1.815042019,3.258886684,0.88987112,2.949327112,0.925170899,2.966221964
SO,S,O,10,39,49,44,main,0,1,0,0,match,1,0.495187998,0.41174984,0.461351156,0.446450949,0.443820953,0.513633966,0.51124692,0.680544138,0.394724846,0.497248888,0.462844133,0.456930876,y,1.534231901,2.69477011,2.614633439,2.664031613,2.64977375,2.647207802,2.710653735,2.708630705,2.832856297,2.596294464,2.696573821,2.665434763,2.659850505,1.421436071,1.572517872,3.152727332,3.19659559,2.993953943,3.476245115,1.983071089,3.297338283,0.907802105,2.957991185,1.075268984,3.031517119
SS,S,S,12,45,57,44,main,0,1,0,0,mismatch1,1,0.462059021,0.461230993,0.462193966,0.644630909,0.323745012,0.396430969,0.428211927,0.646177053,0.562359095,0.58050704,1.215465069,0.574234962,n,2.728154898,2.664697454,2.663918483,2.664824271,2.809311125,2.510203086,2.598167574,2.63165876,2.810351531,2.750013723,2.763807491,3.084742482,2.759089631,1.503255844,1.789043188,3.177032901,3.252620825,3.292299032,3.517499274,2.315361023,3.364618718,1.106824875,3.044078911,1.208536148,3.082259645
SS,S,S,8,29,37,44,main,0,1,0,0,mismatch1,1,0.41167593,0.377667904,0.559261084,1.098253012,0.595991135,0.479928017,0.524290085,0.612246037,0.546973944,0.379678965,0.530224085,0.540380001,n,1.753999949,2.614555475,2.577110078,2.7476146,3.040702403,2.7752398,2.681176104,2.719571645,2.786925983,2.737966638,2.579416537,2.724459451,2.732699268,2.137442113,1.538898946,3.329894362,3.187210102,3.676341059,3.565415795,2.816734077,3.449745848,1.657514096,3.21945723,1.159219981,3.064165858
SS,S,S,20,77,97,44,main,0,1,0,0,mismatch1,1,0.478379965,0.394631147,0.428171873,0.479977846,0.512084007,0.563998938,0.444758892,0.412113905,0.396297932,0.363061905,0.52884388,0.439599991,n,1.450999975,2.679772983,2.59619136,2.631618135,2.681221192,2.709341213,2.751278286,2.64812464,2.615017268,2.598021806,2.559980682,2.723327483,2.643057675,1.472148657,1.171473742,3.167951667,3.068732559,2.643622399,3.422199423,1.716561556,3.234659382,0.908149719,2.958157453,0.808411837,2.907632664
SS,S,S,4,13,17,44,main,0,1,0,0,mismatch2,1,0.495399952,0.474720001,0.628834009,0.547033072,0.427936077,0.397271156,0.428372145,0.478482962,0.461407185,0.346585035,0.396542072,0.490803957,n,2.457289934,2.69495596,2.67643753,2.798536021,2.738013583,2.631378901,2.599087034,2.631821223,2.679866478,2.664084353,2.539809807,2.598289272,2.690908055,1.573138237,1.286475182,3.196766887,3.109401412,2.859613419,3.456307326,2.115757228,3.325465833,1.175867081,3.070358232,0.939890147,2.973077097
SS,S,S,16,61,77,44,main,0,1,0,0,mismatch1,1,0.41147995,0.411767006,0.444682121,0.428316116,0.445204973,0.413243055,0.428518057,0.428239822,0.41301322,0.413336992,0.378247976,0.524404049,n,1.68483901,2.614348678,2.614651545,2.648049668,2.631764416,2.648560007,2.616205564,2.631969127,2.63168705,2.615963953,2.616304275,2.577776613,2.719666036,1.286241292,1.254590034,3.109322448,3.098501833,2.540831326,3.404975835,1.714251279,3.234074482,0.872998237,2.941013367,0.841253042,2.924926648
SS,S,S,18,69,87,44,main,0,0,0,1,match,1,0.428529978,0.394834995,0.49505496,0.580549955,0.460144043,0.41365695,0.578155041,0.812708855,1.197744131,0.647790909,1.046018124,0.674787045,y,2.334522963,2.631981209,2.596415638,2.694653416,2.763839596,2.662893804,2.616640325,2.762044317,2.909934992,3.078364051,2.811434849,3.019539209,2.829166736,1.489261865,2.658243895,3.172971069,3.424594825,4.14750576,3.617786998,3.086057901,3.48940407,1.075604915,3.031652778,2.010452986,3.303293922
SS,S,S,14,53,67,44,main,0,0,0,1,match,1,0.461833,0.428560019,0.42854023,0.512995958,0.42721796,0.362568855,0.361582994,0.557548046,0.413167,0.429940939,0.37845397,0.658062935,y,1.951054096,2.664484962,2.632011653,2.631991598,2.710113943,2.630649502,2.559390495,2.558207997,2.746282298,2.616125627,2.633408801,2.578013065,2.81826743,1.304105043,1.400655985,3.115312574,3.146331481,2.704761028,3.4321289,1.912251234,3.28154495,0.941536188,2.973837017,0.970715046,2.987091761
SS,S,S,2,5,7,44,main,0,0,0,1,match,1,0.46202302,0.578989029,0.511945009,0.612241983,0.577543974,0.563709021,0.561532021,0.679390907,0.411214113,0.44698596,0.396192074,0.440807104,y,2.123335123,2.664663615,2.762670335,2.709223313,2.786923107,2.761585057,2.751054985,2.749374527,2.83211973,2.614068011,2.650293882,2.597905783,2.644248585,1.687896013,1.53759098,3.227345687,3.186840823,3.225486993,3.508595295,2.214792012,3.345332948,1.124186992,3.050838556,1.09060502,3.037667492
SS,S,S,6,21,27,44,main,0,0,0,1,match,1,0.462146997,1.314541101,0.512182951,0.594971895,0.426999092,4.442993879,0.611748934,0.678488016,0.530771017,0.463515043,0.480093956,0.506936073,y,2.40296483,2.664780135,3.118774169,2.709425118,2.774496451,2.630426952,3.647675715,2.786573221,2.831542181,2.7249072,2.666063833,2.681326239,2.704953196,5.550148725,1.672774076,3.744304621,3.223437289,7.222922801,3.858712973,2.316413879,3.364816158,1.107154846,3.044208365,1.209259033,3.08251934
SS,S,S,10,37,47,44,main,0,0,0,1,match,1,0.412273884,0.461601973,0.378237963,0.396519899,0.376783848,0.34678793,0.410485029,0.361737967,0.413161039,0.379598141,0.413146973,0.6241889,y,1.967760801,2.615185825,2.664267656,2.577765116,2.598264987,2.576092277,2.540063973,2.613297322,2.558394093,2.616119361,2.579324077,2.616104575,2.795316041,1.121545792,1.154497147,3.04981701,3.062392864,2.276042939,3.357180451,1.549656868,3.190235545,0.774757862,2.889165992,0.774899006,2.889245104
OO,O,O,17,66,83,45,main,0,1,0,0,mismatch2,1,0.728219986,0.743067026,0.395112038,0.412142038,0.563719988,0.396589994,0.695435047,0.564247131,2.620002985,5.214185953,6.415235996,1.996188164,n,3.455061913,2.862262594,2.87102799,2.596720262,2.615046914,2.751063434,2.598341753,2.842256574,2.75146936,3.418301786,3.717186515,3.807212637,3.300201476,1.20384407,8.398436069,3.080570238,3.924198421,9.602280139,3.982374372,3.991504192,3.60113659,0.807254076,2.907010247,3.184250116,3.503007173
OO,O,O,13,50,63,45,main,0,1,0,0,mismatch2,1,1.599487066,0.69325614,1.06403017,0.562247992,1.266175032,0.446990967,0.645721912,3.056113958,1.683017969,4.193478107,1.231437922,1.745421886,n,3.255299091,3.203980733,2.840893725,3.026953942,2.749927913,3.102493745,2.650298747,2.810045524,3.485169544,3.226088753,3.62257438,3.090412524,3.241900417,2.073269129,8.932610034,3.316655681,3.950978375,11.00587916,4.04162474,6.365410089,3.803826388,1.626278162,3.21119483,4.739131927,3.675698799
OO,O,O,9,34,43,45,main,0,1,0,0,mismatch2,1,0.82592392,0.509042025,1.163147926,0.696399927,1.132283926,0.480412006,0.495009899,2.469310999,6.935474873,0.430301905,0.513508081,0.557459116,n,5.064851999,2.916940044,2.706753638,3.065634951,2.842858717,3.053955342,2.681613852,2.694613884,3.392575791,3.841076203,2.633773269,2.710547282,2.746213022,2.339959859,9.835087777,3.369208407,3.99277824,12.17504764,4.085470669,11.26433373,4.051705509,1.859547853,3.269407359,9.404785872,3.973348912
OO,O,O,5,18,23,45,main,0,1,0,0,match,1,4.192301989,0.425527811,0.664124012,0.863152981,0.496544838,0.463557959,0.679242849,2.969768047,0.478916883,0.848588943,5.732232094,0.44068718,y,2.554762125,3.622452559,2.628927949,2.822249183,2.936087775,2.695958471,2.666104042,2.832025075,3.47272253,2.680260147,2.928697369,3.758323766,2.644130417,1.990834952,4.297273873,3.299035257,3.633193033,6.288108825,3.798520049,4.975961923,3.696877048,1.527276993,3.18391781,3.44868493,3.537653519
OO,O,O,18,70,88,45,main,1,0,0,0,match,1,0.545208931,0.37836504,0.413136959,1.01261878,0.460826159,0.430103064,0.628695965,3.288466215,1.767359018,0.4804461,4.692510128,0.624718189,y,2.783127069,2.736562961,2.577911002,2.616094048,3.005445978,2.663537124,2.633572536,2.798440673,3.516993384,3.24732478,2.681644672,3.671405219,2.795684151,1.855858803,5.536271333,3.268544931,3.743217367,7.392130136,3.868769604,6.481580972,3.811680951,1.425755739,3.154045128,5.055825233,3.703792053
OO,O,O,10,38,48,45,main,1,0,0,0,match,1,0.507511139,0.39515686,0.629611015,0.879832029,0.444284916,0.463669062,1.665719986,4.176891804,1.783465862,1.601045132,0.814620018,1.277024031,y,2.88330698,2.705445579,2.596769526,2.799072317,2.944399768,2.647661569,2.666208119,3.221601997,3.620853226,3.251264801,3.204403574,2.910955078,3.10619907,1.973112106,7.561402798,3.295151761,3.878602374,9.534514904,3.979298602,7.46980071,3.873309015,1.509443044,3.17881673,5.960357666,3.775272321
OO,O,O,1,2,3,45,main,0,1,0,0,match,1,0.646090031,0.826650858,1.467061043,0.913527012,1.349797964,0.463605881,2.033697128,1.618025064,0.997498035,0.680931091,4.108530045,1.544046879,y,2.742127895,2.81029304,2.917322121,3.166448185,2.960721393,3.130268769,2.666148937,3.308286275,3.208985245,2.998912049,2.833103164,3.613686467,3.188660482,2.844193936,3.29645419,3.453959206,3.518047045,6.140648126,3.788214212,4.996111154,3.698632092,2.380588055,3.37668425,2.615523099,3.41755856
