RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_R34,log_R89,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
SO,S,O,7,27,34,23,main,1,0,0,0,mismatch1,0.29468298,0.241153002,0.528625965,0.277835846,0.57842803,0.246369123,0.176414013,0.407304049,0.227240086,0.630990028,0.396460772,0.189870119,n,1.550624132,2.469355053,2.382292673,2.723148491,2.443788277,2.76224933,2.391586278,2.246533079,2.609918727,2.356484945,2.800022496,2.598200222,2.278456623,2.906583807,2.802461834,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,18,71,89,23,main,0,1,0,0,match,0.227325916,0.360810995,0.378997087,0.83121109,0.475570917,0.295983076,0.227669954,2.333184004,0.445688963,0.430300951,0.326405048,0.223562002,y,3.621756077,2.35664895,2.557279763,2.578635872,2.919711329,2.677215288,2.471266879,2.35730572,3.36794899,2.649031879,2.633772306,2.513756867,2.34939799,3.082860083,3.443868694,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,14,55,69,23,main,0,1,0,0,match,0.327603102,0.177462101,0.194319963,1.148528099,0.293207169,0.162118912,0.18909502,0.17748189,0.6457901,0.26291585,0.194190979,0.156190157,y,2.335817099,2.515348005,2.249105619,2.288517419,3.060141625,2.467174585,2.20983368,2.276680091,2.249154045,2.810091383,2.419816769,2.288229051,2.193653661,3.128026877,2.91554334,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,2,7,9,23,main,0,1,0,0,match,0.276684999,0.210886955,0.311306953,0.327842951,1.379181147,0.312944174,0.209961891,0.241678953,0.227942944,0.229400873,0.260626793,0.389787912,y,3.149450064,2.441985614,2.324049716,2.493188821,2.51566585,3.139621312,2.495466871,2.322140476,2.383238831,2.357826153,2.360595066,2.41601906,2.590828367,2.805602728,2.671748339,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,8,31,39,24,main,0,0,0,1,mismatch2,0.461945057,0.477977991,0.361574173,0.396015167,0.712388992,0.530220032,0.562485933,0.479417086,0.495579004,0.396216869,0.413015127,0.707428932,n,2.187941074,2.664590324,2.6794079,2.558197402,2.597711819,2.8527172,2.724456132,2.750111666,2.680713508,2.695112899,2.597932962,2.615965958,2.849682817,2.879433855,2.989002874,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,20,79,99,24,main,0,0,0,1,mismatch2,0.445108891,0.361070871,0.328299046,0.329438925,1.213762999,0.446720839,0.561885118,0.597015142,0.528378963,0.580727816,0.578416109,1.760357141,n,4.724202871,2.648466269,2.557592454,2.516269621,2.517774912,3.084133894,2.650036212,2.74964753,2.775985346,2.722945518,2.763972629,2.76224038,3.245600786,2.818052914,3.051304636,1,1,1,0.7,1,0.925,0,0,0.3,0,0.075,0.95,0.95,0.7,0.95,0.925,0.05,0.05,0.3,0.05,0.075,3.289707254,3.289707254,1.048801025,3.289707254,2.879062942,0,2.240906228,2.240906228,0
SO,S,O,2,7,9,25,main,0,1,0,0,match,0.445401907,0.411823034,0.579005957,0.328268051,0.359745026,0.379940987,0.544900894,0.411706924,1.415208101,0.797837973,2.870811939,0.440349102,y,2.81096983,2.648752072,2.614710634,2.762683032,2.516228617,2.555994798,2.579716147,2.73631752,2.614588171,3.150820306,2.901914703,3.458004744,2.643797115,2.957738469,3.261718348,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,12,47,59,25,main,0,0,0,1,mismatch2,0.393736839,0.779429197,2.200586081,0.495208025,0.46222806,0.463320017,1.432078123,0.996475935,0.5788939,2.654129028,0.379520893,0.407176971,n,1.820558071,2.59520605,2.89177667,3.342538362,2.694787674,2.664856306,2.665881064,3.15596671,2.998466815,2.762598973,3.423922032,2.579235689,2.609783207,3.430686719,3.197382525,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,6,23,29,25,main,0,1,0,0,match,0.596023798,0.512312889,0.545340776,0.411631107,0.61038518,0.430166006,0.394235134,0.42991209,1.381024837,0.413563013,3.439586878,0.40696907,y,2.067929983,2.775263601,2.709535282,2.736667972,2.614508187,2.785603981,2.633636087,2.595755326,2.633379659,3.140201489,2.616541691,3.536506283,2.609561404,2.980899178,3.257903325,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,14,55,69,25,main,0,1,0,0,match,0.361782074,0.377967834,0.32814312,0.463384151,0.51027894,0.463772058,0.4444561,0.429871082,2.484314919,0.564120054,1.648962021,0.423952103,y,1.568770885,2.558447044,2.577454842,2.516063303,2.665941176,2.707807645,2.666304579,2.647828871,2.633338231,3.395206647,2.751371539,3.217210653,2.627316794,2.898465882,3.464517268,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,10,39,49,25,main,0,1,0,0,match,0.361346006,0.428156137,0.562625885,0.730682135,0.493147135,0.413866997,0.862873077,0.446138144,0.72487092,1.048104048,0.714753151,0.390259981,y,1.816265106,2.557923259,2.631602173,2.750219709,2.863728489,2.692976514,2.616860796,2.935946919,2.649469356,2.860260677,3.020404398,2.854156079,2.591354019,3.111701971,3.068560257,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,4,15,19,25,main,0,0,0,1,mismatch2,0.545776129,1.731829166,3.120634794,1.416182041,0.46103406,0.330406904,0.328081846,0.762995005,0.527997017,0.430322886,0.329186201,2.062525034,n,1.480083942,2.737014537,3.238505049,3.494242946,3.151119083,2.663733011,2.519049114,2.5159822,2.882521695,2.722631469,2.633794444,2.517441622,3.314399229,3.656751246,3.110923558,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,20,79,99,25,main,0,0,0,1,mismatch2,0.54557395,0.344558001,0.394909143,0.931159973,0.344792128,0.363137007,0.344736099,0.463284969,0.7962749,0.881582975,1.94958806,0.406975985,n,6.696526051,2.736853626,2.537262339,2.596497189,2.969024299,2.537557342,2.56007051,2.537486763,2.66584821,2.901063026,2.945263195,3.289942856,2.609568783,3.122566161,3.100218815,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,16,63,79,25,main,0,0,0,1,mismatch2,0.378689051,0.544469118,1.916741133,0.896592855,1.565344095,0.446830034,0.545459032,0.345975876,1.130774021,0.379827023,1.949667931,0.390678167,n,2.265990019,2.578282749,2.735973252,3.282563463,2.952595274,3.194609819,2.650142357,2.736762137,2.539045818,3.053375822,2.57958586,3.289960648,2.591819141,3.449221293,3.169306949,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,8,31,39,25,main,0,0,0,1,mismatch2,1.063832998,0.645320892,0.562121868,0.479974985,0.378013849,0.430016994,0.829654932,0.93136096,0.646028042,5.780249834,2.051551104,0.758219957,n,3.136734962,3.026873457,2.809775725,2.749830481,2.681218604,2.577507711,2.633485619,2.918897499,2.96911803,2.81025137,3.76194661,3.31208234,2.879795211,3.017908084,3.197938808,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,18,71,89,25,main,0,1,0,0,match,0.512086868,0.94706893,1.531746149,1.232437134,0.404861927,0.39648509,0.52817297,0.495378971,0.695893049,0.380190134,2.852437019,0.456924915,y,2.246417999,2.709343639,2.976381589,3.185186797,3.090764775,2.607306938,2.59822686,2.722776172,2.694937567,2.842542499,2.580000843,3.455216064,2.65984484,3.441566836,3.076010941,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,6,23,29,26,main,0,1,0,0,match,0.428691864,1.248631954,0.679487944,0.62946105,0.560967207,0.480365038,1.750118971,0.965703964,1.248892069,0.447344065,7.273499966,0.424282074,y,9.40834403,2.632145241,3.096434445,2.832181756,2.798968862,2.748937474,2.681571391,3.243067573,2.984844014,3.096524908,2.65064168,3.861743441,2.627654683,3.116922724,3.345294518,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,14,55,69,26,main,0,1,0,0,match,0.411920071,3.441800117,0.997505903,0.612724066,0.996498108,0.497698069,2.586924076,0.463542938,0.445348978,1.401422977,0.662555933,0.658406973,y,2.109817028,2.614812954,3.536785645,2.998915474,2.787264938,2.998476478,2.696965956,3.412783683,2.666089969,2.64870046,3.146569234,2.821222547,2.818494422,3.206887905,2.958512241,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,5,19,24,26,main,0,0,1,0,match,0.411607027,0.459716082,0.378170013,0.396348,0.596882105,0.397148848,0.445558071,0.395078897,0.479286194,0.396587849,0.478843927,0.490456104,y,1.4020679,2.61448278,2.662489697,2.577687088,2.598076671,2.775888559,2.598953307,2.648904315,2.596683833,2.680594919,2.598339404,2.680193984,2.690600144,2.889031523,2.94169281,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,9,35,44,26,main,0,0,1,0,match,1.182409048,0.525645018,0.462407112,0.39474988,0.379930973,0.363363028,0.511471033,0.379033089,0.39496088,0.414210081,0.413282871,0.491606951,y,2.174796104,3.072767744,2.720692553,2.665024505,2.596322007,2.5797047,2.560340736,2.708821043,2.578677125,2.596554082,2.617220664,2.616247406,2.691618015,2.933060372,2.888737577,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,13,51,64,26,main,0,0,1,0,mismatch2,0.395602942,0.408890009,0.395740986,0.413168907,0.429848909,0.464210033,0.411636829,0.395446062,0.428874016,0.442798138,0.39508605,0.424210072,n,3.494534016,2.597259513,2.611606499,2.597411031,2.616127631,2.633315829,2.666714523,2.614514224,2.597087255,2.632329735,2.646205786,2.596691696,2.627580976,2.907900147,2.916095878,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,17,67,84,26,main,0,0,1,0,mismatch2,0.378096819,0.358368158,0.395447969,0.59573698,0.447153807,0.58079195,0.595870972,3.40843606,1.282449961,0.949268103,0.578772068,0.491189003,n,4.588839054,2.577603024,2.554329414,2.597089349,2.775054559,2.650456933,2.764020588,2.775152229,3.532555151,3.108040429,2.977388888,2.762507564,2.691248635,2.996154699,3.671254881,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,13,51,64,27,main,0,0,1,0,mismatch2,0.49548912,0.442319155,0.428676128,0.864499092,0.948052168,0.413060904,2.217469931,1.565696001,1.409792185,0.914805889,1.515300989,0.589795828,n,9.096472025,2.695034123,2.645735747,2.632129299,2.936764541,2.976832236,2.616014091,3.345857739,3.194707442,3.149155099,2.961328952,3.180498907,2.770701696,3.111657374,3.47355823,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,4,15,19,27,main,0,0,0,1,mismatch2,0.561942101,2.669079065,0.427988052,0.66405201,0.545423985,0.647375822,0.495635033,0.561455011,0.395206928,0.430001974,1.366286039,0.534660816,n,3.514469147,2.749691571,3.426361439,2.631431645,2.822202096,2.736734232,2.811156475,2.695161996,2.749314962,2.596824549,2.633470449,3.135541631,2.728078357,3.038238571,2.980758496,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,12,47,59,27,main,0,0,0,1,mismatch2,0.511893988,0.478472948,0.545522928,0.996752024,4.207231998,0.56417799,0.679084063,1.314218044,0.377943993,0.513185978,0.410013914,0.357228041,n,0.655764818,2.709180029,2.679857389,2.736813008,2.998587126,3.623996461,2.751416139,2.831923538,3.118667426,2.577427447,2.710274781,2.612798595,2.552945542,3.188161805,3.228441948,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,8,31,39,27,main,0,0,0,1,mismatch2,0.51226902,0.478013992,0.411717892,1.449253082,0.679507017,0.76424098,0.528483868,1.198757887,0.545309782,0.630632162,0.395093918,0.306393862,n,0.419438124,2.709498092,2.679440609,2.614599741,3.161144233,2.832193946,2.883230322,2.723031735,3.078731478,2.736643288,2.799776116,2.596700344,2.486280061,3.269739599,3.241563331,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,5,19,24,27,main,0,0,1,0,match,0.695833206,0.576107025,0.662143946,1.68420887,0.998277903,0.981625795,2.267053843,1.916247129,1.013560057,0.798313141,3.003486156,1.12561202,y,6.415933132,2.84250515,2.760503171,2.820952413,3.22639595,2.999251458,2.991945962,3.355461835,3.282451517,3.005849487,2.902173278,3.477625634,3.051388722,3.370393317,3.46683904,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,9,35,44,27,main,0,0,1,0,match,0.562201977,0.692880154,0.478608131,2.133262157,0.663887024,0.713420153,0.695847988,1.732786894,3.371014833,0.480346918,2.385669947,0.624556065,y,6.206452847,2.749892368,2.840658122,2.679980073,3.329044229,2.82209418,2.853345373,2.842514376,3.238745154,3.527760663,2.681555009,3.37761036,2.79557143,3.416951605,3.707893795,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,4,15,19,28,main,0,0,0,1,mismatch2,0.227500916,0.428214073,0.277822971,0.362436056,0.394570112,0.313725948,0.444868088,0.41128087,0.410964966,0.681195021,0.379199028,1.222120047,n,4.272336006,2.35698315,2.631660936,2.443768151,2.559231396,2.596124185,2.49655044,2.648231253,2.61413851,2.613804801,2.833271465,2.578867215,3.087113868,2.80635571,2.915001683,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,3,11,14,28,main,1,0,0,0,mismatch1,0.343412161,0.424914122,0.429020882,0.427858114,0.443510056,0.363100052,0.594771862,0.462933064,0.44551897,0.580536127,0.44639802,0.457243204,n,8.076194048,2.53581567,2.628301165,2.632478431,2.631299772,2.646903471,2.560026311,2.774350414,2.6655182,2.648866201,2.763829251,2.64972226,2.660147259,2.932919497,2.958302002,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,19,75,94,28,main,1,0,0,0,mismatch1,0.428388119,0.475645065,0.394745827,0.964957952,3.13527894,0.446978092,0.577598095,2.48667407,2.167066813,0.546357155,0.562756062,1.661116123,n,3.220264912,2.631837418,2.677282995,2.596317548,2.984508389,3.496276185,2.650286237,2.761625752,3.395618866,3.335872301,2.737476635,2.750320182,3.220399994,3.133444305,3.667802198,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,20,79,99,28,main,0,0,0,1,mismatch2,0.311811209,0.461210966,0.478591919,0.529757023,0.478750944,0.413043022,0.461635113,0.479583979,4.291100979,0.446867943,1.498060942,1.477488995,n,6.516455889,2.493891723,2.663899625,2.679965361,2.724076723,2.680109643,2.61599529,2.664298835,2.680864667,3.632568735,2.650179201,3.175529481,3.169524255,3.003610847,3.678580738,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,11,43,54,28,main,1,0,0,0,mismatch1,0.528291941,0.592223883,1.866769075,0.613353968,0.593638897,0.413563013,0.544103861,0.663999081,0.578578949,4.810850143,4.744045973,0.457072973,n,3.144753933,2.722873986,2.772485917,3.271090598,2.787711179,2.773522349,2.616541691,2.735681808,2.822167478,2.762362628,3.682221829,3.676148889,2.659985542,3.394473227,3.094323671,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,8,31,39,28,main,0,0,0,1,mismatch2,0.411808968,0.478159189,0.562164068,2.035358906,0.528585911,0.430027962,0.411545038,1.483448982,1.950006962,0.496805906,0.647446871,3.466709137,n,3.91558218,2.6146958,2.679572506,2.749863083,3.308641002,2.723115583,2.633496696,2.61441737,3.171272615,3.290036162,2.69618675,2.811204136,3.539917405,3.414559397,3.535731479,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,7,27,34,28,main,1,0,0,0,mismatch1,0.193730116,0.191271067,0.177840948,0.177670956,0.192728996,0.195966959,0.20978713,0.177577972,0.29481101,0.229446173,0.228486061,0.173573971,n,0.719397068,2.287197139,2.281649281,2.250031765,2.249616439,2.284947059,2.292182853,2.321778842,2.249389092,2.469543699,2.360680818,2.358859711,2.239484599,2.550854147,2.67429976,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,12,47,59,28,main,0,0,0,1,mismatch2,0.412435055,0.327327013,0.34512496,0.444764137,0.345196009,0.81461215,0.461724997,0.477830172,0.462234974,3.071891069,0.546679974,0.758193016,n,4.047781944,2.615355571,2.514981847,2.537976369,2.648129761,2.538065766,2.910950883,2.664383387,2.679273569,2.664862802,3.487405811,2.737733165,2.87977978,2.897566119,2.973157951,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,16,63,79,28,main,0,0,0,1,mismatch2,0.395375967,0.862915993,0.461808205,0.645729065,0.545192003,0.396635056,0.394986153,0.580537081,0.528194189,0.597539902,0.344622135,0.624628782,n,1.47932601,2.597010267,2.935968518,2.664461645,2.810050335,2.736549477,2.598391096,2.596581871,2.763829965,2.722793619,2.776366912,2.537343169,2.795621992,3.04435835,3.044826296,1,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,0.3,0.8,0.7,0.8,0.65,0.7,0.2,0.3,0.2,0.35,-1.048801025,1.683242467,1.048801025,1.683242467,0.770640933,0,-2.097602051,0.634441442,-2.732043493
SO,S,O,12,47,59,29,main,0,0,0,1,mismatch2,0.528589964,0.777593851,1.264034987,1.515532017,0.812669992,0.631102085,0.612135172,1.197229147,3.170354843,0.408530951,2.686323881,0.591244936,n,4.393189192,2.723118913,2.890752818,3.101759095,3.180565116,2.909914224,2.800099615,2.786847334,3.078177281,3.501107873,2.611224965,3.429158373,2.771767434,3.443977148,3.640241265,1,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,2.563103131,1.683242467,1.048801025,1.683242467,1.683242467,0,1.514302106,0.634441442,0.879860664
SO,S,O,5,19,24,29,main,0,0,1,0,match,0.47834897,0.843204975,1.113445044,0.93133688,0.546989918,0.680905104,0.507022858,0.528003931,0.879639149,0.931619167,0.64578104,0.825187206,y,1.780225992,2.679744843,2.92593316,3.046668787,2.969106801,2.737979322,2.83308659,2.705027539,2.722637156,2.94430455,2.969238415,2.81008529,2.916552486,3.310646997,3.14849255,1,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,2.563103131,1.683242467,1.048801025,1.683242467,1.683242467,0,1.514302106,0.634441442,0.879860664
SO,S,O,4,15,19,29,main,0,0,0,1,mismatch2,0.478702068,0.511698008,0.444800138,0.512903929,0.745905876,0.697800875,0.662248135,3.371098995,0.76198411,0.497171879,1.097974062,0.574706078,n,5.610804081,2.680065304,2.709013726,2.648164913,2.710036026,2.872684028,2.84373151,2.821020744,3.527771506,2.881945915,2.696506556,3.040592081,2.75944579,2.981231332,3.616274138,1,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,2.563103131,1.683242467,1.048801025,1.683242467,1.683242467,0,1.514302106,0.634441442,0.879860664
SO,S,O,8,31,39,29,main,0,0,0,1,mismatch2,0.461329937,0.762974977,0.561980963,0.96469903,0.628756046,0.597523928,0.645522833,0.881146193,0.929661036,1.901192904,1.348056078,0.640901089,n,4.922743082,2.664011638,2.882510295,2.749721604,2.984391842,2.798482174,2.776355301,2.809911608,2.945047969,2.968324629,3.279026185,3.129707959,2.80679101,3.183748014,3.25787222,1,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,0.9,0.8,0.7,0.8,0.8,0.1,0.2,0.3,0.2,0.2,2.563103131,1.683242467,1.048801025,1.683242467,1.683242467,0,1.514302106,0.634441442,0.879860664
