Rctype,RC1,RC2,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,R23467810,log_R23467810,R234678,log_R234678,RC1_rt,log_RC1_rt,RC2_rt,log_RC2_rt,R3478,log_R3478,R78,log_R78,R34,log_R34
OS,O,S,6,24,30,10,0,0,1,0,match,1,0.658801079,1.852167845,1.565593004,8.796308994,0.795681,0.88161993,9.968131065,0.494313955,0.526087046,0.560285091,y,5.551504135,2.818754302,3.26768034,3.194678872,3.944300477,2.900738988,2.945281399,3.99861374,2.694002871,2.721057608,2.748409066,24.11841988,4.382348852,23.55813479,4.372140902,12.21406984,4.086860399,11.34406495,4.054768704,20.82434702,4.318571392,10.46244502,4.019633189,10.361902,4.01543948
OO,O,O,1,2,3,10,0,1,0,0,match,1,0.6613729,0.730965853,9.698089123,11.2229259,0.811719894,0.630152941,0.895778894,1.650542021,1.279076099,0.61057806,y,11.7812562,2.820446396,2.863897089,3.986686171,4.050106095,2.90940619,2.799445968,2.952200826,3.217626585,3.106896384,2.785741195,25.43903279,4.405500595,24.82845473,4.394949691,21.65198088,4.335497635,3.176473856,3.501945285,23.46733594,4.37046379,2.546320915,3.405913137,20.92101502,4.320582751
SS,S,S,8,29,37,10,0,1,0,0,mismatch1,1,0.69390893,1.182149887,2.487233162,9.230226994,0.624722004,1.266777992,3.340503931,2.803476095,0.460111856,0.460234165,n,4.146555901,2.841302477,3.072672545,3.395716499,3.965212382,2.795686803,3.10270051,3.523811987,3.447696857,2.662863424,2.662978855,20.77060223,4.317449089,20.31036806,4.307717794,12.89961004,4.110576582,7.410758018,3.869862633,17.86144018,4.251916473,6.143980026,3.788449795,11.71746016,4.068833485
OO,O,O,5,18,23,10,0,1,0,0,match,1,0.694037199,0.546169996,15.67322397,2.503769159,0.610897064,0.697474003,5.464782,3.256361961,0.626669168,0.778039932,y,3.313158989,2.841382748,2.737327838,4.19515834,3.398594286,2.785968038,2.843528025,3.737572842,3.512732673,2.797038328,2.891001887,28.91982102,4.461195601,28.14178109,4.44935158,18.72316313,4.272379221,9.418617964,3.973987181,26.89813709,4.429722203,8.721143961,3.940573456,18.17699313,4.259522043
OS,O,S,18,72,90,10,0,0,1,0,match,1,0.711328983,1.601234913,4.794563055,0.914245129,1.966947794,0.780930042,2.704442978,1.16398406,0.693885088,2.669224977,y,6.709445953,2.852070504,3.204455051,3.680749035,2.961062655,3.293792833,2.89261213,3.432077829,3.065947033,2.841287554,3.42638518,14.62862515,4.165203512,11.95940018,4.077709398,7.310043097,3.863919937,4.64935708,3.667392902,9.577235222,3.981240154,3.868427038,3.58753441,5.708808184,3.756545451
SO,S,O,13,51,64,10,0,0,1,0,mismatch2,1,0.712012053,1.400146961,2.185642004,2.017238855,0.643774986,0.513360977,0.676941156,1.784610033,0.860581875,0.610891104,n,5.555732012,2.852487345,3.146173622,3.339579028,3.304757325,2.808734098,2.710422853,2.830550919,3.25154333,2.934792195,2.785963801,9.18883109,3.963260268,8.577939986,3.933383003,5.60302782,3.748422779,2.974912166,3.473474148,6.664432048,3.823763144,2.461551189,3.391208872,4.202880859,3.623547079
SS,S,S,11,41,52,10,0,0,1,0,mismatch1,1,0.744595051,0.965247869,1.650592804,1.479367018,0.628413916,0.563307047,1.984741926,1.013058901,0.84344101,0.660955906,n,5.201461077,2.871920145,2.984638851,3.217639947,3.170075932,2.798245794,2.750745184,3.297704044,3.005634697,2.926054714,2.820172488,8.317271471,3.919980877,7.656315565,3.884019825,4.095207691,3.612275932,3.561107874,3.55158513,6.127760649,3.787301793,2.997800827,3.476802775,3.129959822,3.495538763
OS,O,S,14,56,70,10,0,0,1,0,match,1,0.762127161,0.479655027,0.760509014,1.650393963,2.536302805,0.630671024,0.613171101,0.594387054,0.526505947,0.593393803,y,3.800930977,2.882027439,2.680929,2.881104366,3.217587626,3.404201102,2.799802878,2.787581678,2.774069342,2.721403281,2.773343007,5.322180986,3.726089639,4.728787183,3.674749769,2.890558004,3.460981689,1.838229179,3.264399656,3.618461132,3.558523912,1.207558155,3.081908055,2.410902977,3.382179733
SO,S,O,10,39,49,10,0,1,0,0,match,1,0.778063774,0.462888002,0.713582039,4.058680773,0.846168995,1.433642864,4.342566013,1.868036032,0.676403999,0.677645206,y,7.225934029,2.891015195,2.665475924,2.85344391,3.608384894,2.927457108,3.156440977,3.637746429,3.271385249,2.830206167,2.83100237,13.55704093,4.132164907,12.87939572,4.109895487,5.235150814,3.718929197,7.644244909,3.883334593,10.98286486,4.04071564,6.210602045,3.793133702,4.772262812,3.678724353
SO,S,O,18,71,89,10,0,1,0,0,match,1,0.878975868,0.479162931,0.830193996,1.782465935,1.097144842,6.019148827,1.062881947,3.876176834,0.609369993,0.710587025,y,3.168689966,2.943976952,2.680483213,2.919179588,3.251021239,3.040263966,3.779535082,3.026485031,3.588403582,2.784881065,2.851617273,14.7606175,4.169104526,14.05003047,4.147677266,3.091822862,3.490214604,10.95820761,4.039739524,7.551718712,3.878045805,4.939058781,3.693644195,2.612659931,3.417082885
SO,S,O,6,23,29,10,0,1,0,0,match,1,0.928094864,0.897946835,4.327968121,4.54429388,0.728830099,1.517585039,1.279793978,1.751032114,0.676928997,0.526522875,y,6.942265987,2.967592369,2.953250624,3.636284053,3.657466409,2.8626263,3.181153036,3.107140062,3.243294111,2.830543118,2.721417244,14.84514284,4.171584381,14.31861997,4.155901163,9.770208836,3.989903847,4.548411131,3.657859714,11.90308809,4.075659648,3.030826092,3.481561017,8.872262001,3.948034358
SS,S,S,3,9,12,10,0,0,1,0,mismatch1,1,0.995908976,0.814661026,1.600567102,0.811769962,1.264132977,2.136059046,3.743122816,6.584608078,0.525755167,0.509766102,n,7.832894087,2.998219647,2.91097694,3.204273886,2.909432977,3.101792761,3.329613254,3.573234077,3.81852993,2.72078355,2.707370953,16.20055413,4.20952987,15.69078803,4.195644755,3.22699809,3.508798708,12.46378994,4.095650121,12.74006796,4.105171745,10.32773089,4.014004913,2.412337064,3.38243799
OO,O,O,8,30,38,10,0,0,1,0,mismatch2,1,1.078823805,0.881525993,10.26747203,1.416456938,0.741927147,0.948402166,1.397592068,3.943410873,0.979269028,1.748450041,n,3.409871817,3.032950521,2.945235123,4.011463528,3.151203376,2.870361262,2.976992537,3.145380427,3.59587203,2.990902019,3.242653228,20.60331011,4.313936999,18.85486007,4.275423314,12.56545496,4.099178218,6.289405107,3.798609569,17.02493191,4.231085384,5.341002941,3.727622817,11.68392897,4.067588908
OO,O,O,17,66,83,10,0,1,0,0,mismatch2,1,1.130540133,0.659397125,0.895471096,3.34136796,0.811321974,0.931837082,4.962468863,1.98508811,0.442481995,0.542835951,n,5.406939983,3.053285984,2.819147049,2.952051572,3.523924304,2.909193239,2.969339989,3.695697795,3.297779788,2.645895604,2.734668602,13.31846619,4.124454212,12.77563024,4.106382334,4.896236181,3.689862359,7.879394055,3.89649282,11.18439603,4.048612537,6.947556973,3.841832117,4.236839056,3.627041967
OS,O,S,15,60,75,10,0,1,0,0,mismatch1,1,1.364299059,0.530189991,0.560640097,1.316024065,0.912322044,1.479741812,5.064420938,0.745325089,0.626597881,0.69381094,n,4.423113823,3.13490958,2.724431525,2.748684155,3.119263831,2.960148169,3.170185946,3.704529796,2.872345741,2.796988922,2.841241144,10.39015293,4.01662194,9.696341992,3.986607925,2.406854153,3.381449774,7.289487839,3.862697016,7.686410189,3.885723557,5.809746027,3.764157148,1.876664162,3.273386561
SS,S,S,20,77,97,10,0,1,0,0,mismatch1,1,1.515253067,0.78054595,1.533525944,1.848722935,0.792464018,3.407928944,2.838673115,1.079108,0.409919024,0.493972063,n,10.85971212,3.180485172,2.892398475,3.185691128,3.266871829,2.898979552,3.532490531,3.453115385,3.033064912,2.612698074,2.693702388,11.98247695,4.078546602,11.48850489,4.060263513,4.162794829,3.619385006,7.325710059,3.864849726,7.300029994,3.863324645,3.917781115,3.593040168,3.382248879,3.529205562
SO,S,O,5,19,24,10,0,0,1,0,match,1,1.531291008,2.102928877,1.248436928,0.929116011,0.62757802,0.613485098,2.285332918,5.532593966,0.576497078,0.492748022,y,3.546545982,3.185057732,3.322824585,3.096366606,2.968069944,2.797667725,2.787804018,3.358949475,3.742928799,2.76079711,2.69262489,13.20464182,4.120726625,12.7118938,4.104210256,4.280481816,3.631492656,8.431411982,3.925900311,9.995479823,3.999803647,7.817926884,3.893091604,2.177552939,3.337968722
SS,S,S,7,25,32,10,0,0,1,0,mismatch1,1,1.563792944,1.065623999,0.679905891,1.766084909,0.627766132,0.713492155,5.266008139,0.64447403,0.542748928,0.744426012,n,4.813634157,3.194179249,3.027603993,2.832448804,3.24701158,2.797797882,2.853389202,3.721481526,2.809205422,2.734598974,2.87182154,10.88001514,4.0366295,10.13558912,4.005848997,3.511614799,3.545506871,6.623974324,3.82111864,8.356472969,3.922023013,5.910482169,3.771622911,2.4459908,3.388454819
OO,O,O,9,34,43,10,0,1,0,0,mismatch2,1,1.631525993,4.762267113,4.243417978,11.0390439,1.480860949,1.534322023,0.845483065,1.649950027,0.409228086,0.493305922,n,3.731781006,3.212593997,3.677813751,3.627715812,4.04293146,3.170514281,3.185916519,2.927104913,3.217470791,2.611965432,2.693116329,24.56779003,4.390366092,24.07448411,4.381556989,20.04472899,4.302000189,4.029755115,3.605278655,17.77789497,4.249880336,2.495433092,3.39714593,15.28246188,4.184193321
SS,S,S,19,73,92,10,0,0,1,0,match,1,1.766257048,0.881646872,2.168420076,3.975633144,0.460288048,0.56378603,0.94745779,1.882339954,0.59207201,0.47696805,y,3.762007952,3.247053908,2.945294671,3.336143419,3.599406303,2.663029698,2.75111431,2.976559871,3.274698061,2.77237453,2.678489289,10.89625192,4.037277135,10.41928387,4.01783787,7.025700092,3.846689607,3.393583774,3.530658575,8.973850964,3.952978853,2.829797744,3.451755396,6.14405322,3.788454969
SS,S,S,12,45,57,10,0,1,0,0,mismatch1,1,2.116817951,0.898293972,6.88850522,1.966963768,0.558218002,0.49600482,3.240848064,1.799646854,0.577719927,0.593425989,n,4.781497955,3.32568351,2.953418485,3.838124992,3.29379636,2.746803838,2.695485897,3.510658671,3.255187292,2.761717348,2.773366562,15.88368869,4.200951367,15.2902627,4.184414947,9.75376296,3.989172197,5.536499738,3.743235284,13.89596391,4.142888677,5.040494918,3.702473181,8.855468988,3.947211566
OS,O,S,11,44,55,10,0,1,0,0,mismatch1,1,4.208685875,1.165681839,3.204216003,9.232140064,1.012223005,3.558560133,2.035309076,7.171536922,0.475873947,0.476481915,n,5.379358053,3.624146512,3.06658003,3.505721785,3.965302385,3.005276203,3.551274309,3.308630369,3.855612239,2.677491929,2.678046422,26.84392595,4.428846032,26.36744404,4.421068033,13.60203791,4.133603981,12.76540613,4.106034636,21.64320207,4.335321514,9.206845998,3.964110879,12.43635607,4.094693148
SS,S,S,4,13,17,10,0,1,0,0,mismatch2,1,4.393297911,1.350324869,2.453495026,1.179818869,0.591903925,0.546983004,2.754276037,1.096183062,0.96346283,1.681800127,n,4.483141899,3.642790654,3.130438266,3.389785182,3.071815338,2.77225122,2.737973832,3.440007464,3.039883087,2.983834964,3.225774381,11.06288099,4.043868241,9.381080867,3.97225288,4.983638764,3.697546555,4.397442103,3.64320013,7.483772994,3.874120606,3.850459099,3.585512515,3.633313895,3.56030292
SO,S,O,17,67,84,10,0,0,1,0,mismatch2,1,5.665702105,0.579879999,4.495559931,2.904150963,0.47676897,0.462723017,1.69928503,1.349168777,0.442374945,0.47667408,n,4.437643051,3.753253736,2.763338129,3.652783792,3.463019188,2.678307982,2.665321103,3.230266231,3.130066282,2.645790522,2.678221537,11.9674418,4.078001324,11.49076772,4.060349046,7.979590893,3.901980626,3.511176824,3.545452701,10.4481647,4.01904001,3.048453807,3.484079619,7.399710894,3.869214752
SS,S,S,3,9,12,12,0,0,1,0,mismatch1,1,0.343101978,0.445688009,0.74606204,1.948265076,0.443453074,0.528661013,0.445791006,0.358678102,0.32435894,0.342638016,n,2.900367975,2.535423222,2.64903095,2.872774943,3.289648046,2.64684767,2.723177284,2.649131302,2.554704863,2.511025872,2.534835547,4.815783262,3.682666933,4.473145246,3.650613,3.140015125,3.49693174,1.333130121,3.124872541,3.498796224,3.543918649,0.804469108,2.905509372,2.694327116,3.430450322
SS,S,S,19,73,92,12,0,0,1,0,match,1,0.376933813,1.014448881,0.628412962,0.761101007,0.9113729,0.930487156,0.511893034,1.128126144,0.424514055,0.543229103,y,2.751060963,2.576265098,3.006230167,2.798245134,2.881442297,2.959696111,2.968710383,2.70917922,3.052357664,2.627892074,2.734983029,5.517698287,3.741757949,4.974469184,3.696746745,2.40396285,3.380927752,2.570506334,3.410018678,3.029533147,3.481375709,1.640019178,3.214848927,1.389513969,3.142862917
SO,S,O,10,39,49,12,0,1,0,0,match,1,0.392633915,0.579705,0.746015072,4.354981184,0.511341095,0.76336503,0.977410078,0.612437963,0.52568984,0.492794991,y,2.685676098,2.59398781,2.763207046,2.872747602,3.638986283,2.708710697,2.882732261,2.990076813,2.787062103,2.720729583,2.692666285,8.526709318,3.930781458,8.033914327,3.904927196,5.680701256,3.754401951,2.353213071,3.371661252,6.690844297,3.825480924,1.589848041,3.201355616,5.100996256,3.707655005
SS,S,S,12,45,57,12,0,1,0,0,mismatch1,1,0.392735004,0.462764025,0.428603888,3.251690149,0.574579,0.428927898,0.395107985,0.861215115,0.36013484,0.375347137,n,5.659820795,2.594099611,2.66535959,2.632056106,3.512109155,2.759349749,2.632384294,2.596715807,2.935111643,2.556465138,2.574433108,6.203656197,3.792647721,5.82830906,3.765542573,4.143058062,3.61732102,1.685250998,3.226664593,4.936617137,3.693429446,1.2563231,3.099101345,3.680294037,3.565882518
SS,S,S,16,61,77,12,0,1,0,0,mismatch1,1,0.392793894,0.446215153,2.217300892,0.677646875,1.29342103,1.478325844,0.578800917,0.928461075,0.577215195,0.626584053,n,4.361228228,2.594164728,2.649544314,3.345824632,2.83100344,3.111739918,3.169770169,2.762529211,2.967763701,2.761337755,2.796979338,6.953334809,3.842193142,6.326750756,3.801180726,3.34116292,3.523897653,2.985587836,3.475029853,4.402209759,3.643670732,1.507261992,3.178188748,2.894947767,3.461640732
OO,O,O,20,78,98,12,0,0,1,0,mismatch1,1,0.426613092,0.462740898,0.459254026,0.8799541,1.092319965,0.545973063,0.877717972,1.48190093,0.49337697,0.543293953,n,4.926030874,2.630034179,2.665337885,2.662052972,2.944460019,3.038349872,2.737171216,2.943354991,3.170819171,2.693178873,2.735034871,5.250834942,3.720228367,4.707540989,3.67279411,1.801949024,3.255742501,2.905591965,3.463234626,3.698827028,3.568064022,2.359618902,3.372841866,1.339208126,3.126848076
OO,O,O,5,18,23,12,0,1,0,0,match,1,0.45906496,0.529758215,4.421898127,2.51849103,1.094801188,0.629122019,1.688203096,0.46218586,1.796109915,1.028038025,y,4.510439873,2.661874145,2.7240777,3.645608733,3.401140408,3.03933526,2.798734886,3.227424692,2.664816655,3.25433291,3.012009179,11.27769637,4.052220398,10.24965835,4.010709389,7.470147372,3.87332917,2.779510975,3.443968393,9.090778113,3.958601058,2.150388956,3.332517021,6.940389157,3.841383823
SS,S,S,11,41,52,12,0,0,1,0,mismatch1,1,0.488543987,0.460963964,0.8629179,5.423854828,0.460155964,0.512564898,1.146918058,0.560636044,0.374235868,0.443210125,n,3.894542933,2.688903672,2.663666976,2.935969478,3.734308057,2.662905055,2.709748861,3.059532391,2.748681016,2.573145409,2.646609673,9.411065817,3.973638811,8.967855692,3.952688611,6.747736692,3.829158127,2.220119,3.346376254,7.99432683,3.902781899,1.707554102,3.232374473,6.286772728,3.798427761
SO,S,O,2,7,9,12,0,1,0,0,match,1,0.523109913,0.462486982,0.679307938,0.911124945,0.878837109,0.863809109,0.961794853,1.983217955,0.492086887,0.442528963,y,2.16245985,2.71859295,2.665099513,2.83206669,2.959577937,2.943908387,2.936417779,2.983082449,3.297370446,2.692041792,2.6459417,6.304270745,3.799634856,5.861741782,3.768026683,2.052919865,3.312371997,3.808821917,3.580790668,4.535445691,3.656619971,2.945012808,3.469087188,1.590432883,3.201515346
SO,S,O,6,23,29,12,0,1,0,0,match,1,0.525853157,0.462793827,0.444753885,1.630699873,1.681288958,0.59612298,0.594208002,0.628739834,0.659508944,0.727339983,y,7.782873869,2.720864486,2.665387557,2.64811975,3.212374037,3.225642361,2.775335864,2.773938496,2.798470976,2.81922069,2.861737462,5.084658384,3.70626178,4.357318401,3.639219296,2.538247585,3.404533982,1.819070816,3.259849606,3.298401594,3.518303532,1.222947836,3.087407933,2.075453758,3.317113062
SO,S,O,14,55,69,12,0,1,0,0,match,1,0.543246031,0.462893009,0.461644888,0.659839153,0.694893837,0.679727793,0.644564152,0.812458038,0.542157888,0.576879025,y,5.659932852,2.734996562,2.665480622,2.664308031,2.819438082,2.84191846,2.832335028,2.809266148,2.90980094,2.734125781,2.761084749,4.298006058,3.633267023,3.721127033,3.570674496,1.58437705,3.199858543,2.136749983,3.329753709,2.578506231,3.411368185,1.45702219,3.163466166,1.121484041,3.049793098
OS,O,S,14,56,70,12,0,0,1,0,match,1,0.560566902,0.479069948,0.475435972,0.578493834,0.46101594,1.883156061,0.660673141,0.32635498,0.408510923,0.37621212,y,2.080544949,2.748627452,2.680398928,2.677092038,2.762298734,2.663715942,3.274886312,2.819986651,2.513690244,2.611203673,2.575432783,4.779396056,3.679373021,4.403183936,3.643766828,1.532999754,3.185542085,2.870184182,3.457909767,2.040957927,3.309834052,0.987028121,2.994329526,1.053929806,3.022811687
OS,O,S,2,8,10,12,0,0,1,0,mismatch1,1,0.577486992,0.78037405,0.59293294,3.053625107,0.594468117,0.579751968,0.561872959,0.995257854,0.726603985,0.459344149,n,5.625283003,2.761542206,2.892302819,2.773005578,3.484815718,2.774128567,2.763242232,2.749638132,2.997935613,2.861297775,2.662138189,7.023159027,3.846532502,6.563814878,3.817156324,4.426932097,3.646102861,2.136882781,3.3297807,5.20368886,3.716311321,1.557130813,3.192325099,3.646558047,3.561883131
OO,O,O,1,2,3,12,0,1,0,0,match,1,0.593710899,0.546154976,0.559030056,0.495275021,3.351636887,0.512864113,0.693919897,1.832549095,0.558961868,0.475837946,y,7.102061987,2.773575022,2.737315895,2.747435158,2.694846425,3.525256961,2.710002311,2.84130934,3.263055618,2.747382182,2.677459072,5.115631104,3.708899219,4.639793158,3.66649862,1.600460053,3.204244839,3.039333105,3.482778301,3.580774069,3.55397692,2.526468992,3.402513972,1.054305077,3.022966298
OO,O,O,13,50,63,12,0,1,0,0,mismatch2,1,0.593873978,0.412458181,0.443313122,3.955494881,0.794642925,0.512341022,0.743103027,0.478667021,0.525295973,0.42612195,n,8.0852139,2.773694296,2.615379922,2.646710587,3.597200827,2.900172021,2.70955913,2.87104903,2.680033507,2.720404071,2.629533906,6.971499204,3.843326182,6.545377254,3.815934683,4.811266184,3.682259385,1.73411107,3.239076911,5.620578051,3.749780983,1.221770048,3.086989474,4.398808003,3.643335007
OS,O,S,18,72,90,12,0,0,1,0,match,1,0.644334078,0.746891975,1.178473949,3.671478987,0.678001881,1.633100986,0.779297113,1.546723843,1.027343035,0.409378052,y,2.322725058,2.809111101,2.873257793,3.071319987,3.564841047,2.831230899,3.213013041,2.891703067,3.18941278,3.011715481,2.612124555,9.965344905,3.998492334,9.555966853,3.980274635,5.596844911,3.747943273,3.959121942,3.597598878,7.175973892,3.85588085,2.326020956,3.366613623,4.849952936,3.685737524
SS,S,S,8,29,37,12,0,1,0,0,mismatch1,1,0.659503937,0.496201038,0.528578043,1.062190056,0.607760906,0.746690035,1.381505013,0.459610939,0.610754013,0.525254965,n,2.936979055,2.819217392,2.695657668,2.723109119,3.026202231,2.783732761,2.873140355,3.140352465,2.662390357,2.785866329,2.720370166,5.200030089,3.716005857,4.674775124,3.669760724,2.086969137,3.319516027,2.587805987,3.412931713,3.431884051,3.535532606,1.841115952,3.265081141,1.590768099,3.201606873
OO,O,O,9,34,43,12,0,1,0,0,mismatch2,1,0.676873207,0.462388992,2.316239834,1.230716944,0.911167145,2.853337049,0.626424074,0.578702211,0.458194971,0.476860046,n,11.96883202,2.830507324,2.665007486,3.364783526,3.09015818,2.959598051,3.455353076,2.79686844,2.762455142,2.661050318,2.678390936,8.54466915,3.931695251,8.067809104,3.906755614,4.00934577,3.603073512,4.058463334,3.608361627,4.752083063,3.676884023,1.205126285,3.081032559,3.546956778,3.549855896
OO,O,O,12,46,58,12,0,0,1,0,mismatch2,1,0.693300009,0.630169868,0.510179996,4.625010967,0.590823174,2.569182158,0.660734177,1.063151121,0.460501909,1.078170061,n,4.255239964,2.840921206,2.799457633,2.707723426,3.665112767,2.771457521,3.409794897,2.820026772,3.026595001,2.663231435,3.032687268,11.13659835,4.046752557,10.05842829,4.002530124,5.765360831,3.760826493,4.293067456,3.632767713,6.859076261,3.836265631,1.723885298,3.236508366,5.135190963,3.710556598
